Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
,,,,,
170000053345,7/22/2017  12:48:42 PM,Narcotics/Information,No Report,"Castillo, Daniel",625 Commercial Lp
,,,,,
170000053351,7/22/2017  1:23:10 PM,Investigation,Citation Issued,"Mendoza, Celedonio",City Park Pole Numbers CP9
,,,,,
170000053356,7/22/2017  1:54:55 PM,Investigation,No Report,"Grice, Rusty",600 Cape Rd
,,,,,
170000053357,7/22/2017  1:57:15 PM,Accident - Minor,Blue Form Issue,,1303 S IH 35
,,,,,
170000053360,7/22/2017  2:05:08 PM,Threat,No Report,"Daenzer, Matthew",1837 Airport Dr
,,,,,
170000053361,7/22/2017  2:11:16 PM,Accident - Minor,Ref oth Agncy,,Hwy 621/Kid Ranch
,,,,,
170000053363,7/22/2017  2:16:30 PM,Attempt to Locate,No Report,,206 NB
,,,,,
170000053365,7/22/2017  2:21:37 PM,Attempt to Locate,No Report,,E Access Rd/Blanco River
,,,,,
170000053366,7/22/2017  2:25:35 PM,Burglary - Habitation,No Report,"Daenzer, Matthew",1101 E River Ridge Pkwy
,,,,,
170000053367,7/22/2017  2:29:03 PM,Suspicious Person,No Report,"Mendoza, Celedonio",601 S C M Allen Pkwy
,,,,,
170000053370,7/22/2017  2:38:00 PM,Accident - Minor,Blue Form Issue,"Castillo, Daniel",4015 S IH 35
,,,,,
170000053371,7/22/2017  3:00:03 PM,Investigation,No Report,"Byer, Connor",555 Cheatham St
,,,,,
170000053374,7/22/2017  3:09:16 PM,Accident - Minor,Arrest,"Daenzer, Matthew",3100blk N IH 35
,,,,,
170000053373,7/22/2017  3:10:28 PM,Compliance Check,No Report,"Arredondo, Danny",100 Summerwood Cv
,,,,,
170000053375,7/22/2017  3:12:38 PM,Endanger/Abandon,No Report,"Copeland, Kenneth",4015 S IH 35
,,,,,
170000053377,7/22/2017  3:15:01 PM,Investigation,Citation Issued,"Raven, Scott",700 Aquarena Springs Dr
,,,,,
170000053380,7/22/2017  3:30:09 PM,Viol City Ordinance,No Report,"Locke, Loy",209 S C M Allen Pkwy
,,,,,
170000053383,7/22/2017  3:33:45 PM,Public Intoxication,Citation Issued,"Locke, Loy",Hopkins Bridge Pole Number HB10
,,,,,
170000053385,7/22/2017  3:47:44 PM,Alcohol Violation,Verbal Warning,"Ortiz, Sam",555 Cheatham St
,,,,,
170000053387,7/22/2017  4:00:48 PM,Alcohol Violation,Verbal Warning,"Locke, Loy",170 Charles Austin Dr
,,,,,
170000053388,7/22/2017  4:04:50 PM,Solicitors,No Contact,"Duckworth, Daniel",1103 Hwy 80
,,,,,
170000053389,7/22/2017  4:09:17 PM,Attempt to Locate,No Report,,204 Sb35 IH
,,,,,
170000053390,7/22/2017  4:19:17 PM,Theft,Cancelled,"Castillo, Daniel",4015 S IH 35
,,,,,
170000053391,7/22/2017  4:25:26 PM,Runaway - Recover,No Report,"Pierce, Basil",1203 Belvin St
,,,,,
170000053393,7/22/2017  4:41:42 PM,Attempt to Locate,No Report,,200 SB
,,,,,
170000053395,7/22/2017  4:47:08 PM,Suspicious Vehicle,No Report,"Crook, Daniel",Wonder World Dr/W RR Tracks
,,,,,
170000053398,7/22/2017  4:56:45 PM,Accident - Minor,Blue Form Issue,,802 N LBJ Dr
,,,,,
170000053400,7/22/2017  5:04:52 PM,Alcohol Violation,Verbal Warning,"Locke, Loy",Dog Beach Pole Number SP 9
,,,,,
170000053401,7/22/2017  5:05:53 PM,Accident - Hit and Run,No Report,"Marroquin, Christopher",3939 S IH 35
,,,,,
170000053403,7/22/2017  5:23:18 PM,Viol City Ordinance,Citation Issued,"Byer, Connor",600 Cape Rd
,,,,,
170000053404,7/22/2017  5:25:17 PM,Suspicious Vehicle,No Report,"Osborne, Joseph",601 Zunker St
,,,,,
170000053405,7/22/2017  5:25:58 PM,Alcohol Violation,Verbal Warning,"Locke, Loy",Rio Vista Park Pole Number RV15
,,,,,
170000053408,7/22/2017  5:42:46 PM,Flagged Down,No Report,"Williams, Tiffany",2300 S IH 35
,,,,,
170000053409,7/22/2017  5:49:33 PM,Civil Standby,No Report,"Pierce, Basil",204 Moore St
,,,,,
170000053411,7/22/2017  5:58:13 PM,Alcohol Violation,Verbal Warning,"Locke, Loy",555 Cheatham St
,,,,,
170000053412,7/22/2017  6:05:28 PM,Public Intoxication,Verbal Warning,"Colburn, Billy",600 Cape Rd
,,,,,
170000053418,7/22/2017  6:15:04 PM,Disturbance - Verbal,Arrest,"Raven, Scott",555 Cheatham St
,,,,,
170000053420,7/22/2017  6:29:43 PM,Animal Call,No Report,"Tureaud, Benjamin",900 Bugg Ln
,,,,,
170000053421,7/22/2017  6:30:41 PM,Accident - Minor,No Report,"Marroquin, Christopher",2201 S IH 35
,,,,,
170000053428,7/22/2017  7:12:24 PM,Investigation,No Report,"Grice, Rusty",Dog Beach Pole Number SP 10
,,,,,
170000053429,7/22/2017  7:19:47 PM,Assist EMS,No Report,"Osborne, Joseph",1022 Haynes St
,,,,,
170000053433,7/22/2017  7:35:28 PM,Weapon Concern,No Report,"Tureaud, Benjamin",S C M Allen Pkwy/Cheatham St
,,,,,
170000053434,7/22/2017  7:37:57 PM,Attempt to Locate,No Report,,210 SB
,,,,,
170000053435,7/22/2017  7:45:00 PM,,Ref oth Agncy,,Cool Rivers
,,,,,
170000053437,7/22/2017  7:45:51 PM,Assist Outside Agency,No Report,"Duckworth, Daniel",1106 N IH 35
,,,,,
170000053441,7/22/2017  7:57:33 PM,Assist Outside Agency,No Report,"Lee, Don",E Access Rd/Yarrington Rd
,,,,,
170000053443,7/22/2017  8:00:46 PM,Attempt to Locate,No Report,,200 NB
,,,,,
170000053448,7/22/2017  8:18:05 PM,Wanted Person,No Report,"Tennant, Casey",501 Franklin Dr
,,,,,
170000053453,7/22/2017  8:28:34 PM,Accident - Unknown,Blue Form Issue,"Tureaud, Benjamin",206 NB
,,,,,
170000053466,7/22/2017  8:48:56 PM,Investigation,No Report,"Osborne, Joseph",1307 Uhland Rd
,,,,,
170000053473,7/22/2017  9:04:26 PM,Attempt to Locate,No Report,,204 NB
,,,,,
170000053476,7/22/2017  9:11:44 PM,Driving While Intoxicated,Arrest,"Tureaud, Benjamin",Davis Ln/E Access Rd
,,,,,
170000053498,7/22/2017  10:02:54 PM,Theft,Report,"Tureaud, Benjamin",1701 N IH 35
,,,,,
170000053500,7/22/2017  10:06:34 PM,Trespassing/Unwanted,No Contact,"Cope, John",4400 Hwy 21
,,,,,
170000053503,7/22/2017  10:16:46 PM,Suspicious Vehicle,No Report,"Pierce, Basil",Archie St/Dolly St
,,,,,
170000053505,7/22/2017  10:18:48 PM,Attempt to Locate,No Contact,"Marroquin, Christopher",200 NB
,,,,,
170000053509,7/22/2017  10:23:30 PM,Attempt to Locate,Verbal Warning,"Tennant, Casey",61902 N Bishop St
,,,,,
170000053515,7/22/2017  10:35:14 PM,Theft,Refer To COPR,,105 N IH 35
,,,,,
170000053521,7/22/2017  11:10:08 PM,Suspicious Vehicle,No Report,"Raven, Kassondra",170 Charles Austin Dr
,,,,,
170000053524,7/22/2017  11:12:27 PM,Attempt to Locate,Verbal Warning,"Marroquin, Christopher",201 NB
,,,,,
170000053525,7/22/2017  11:15:18 PM,Information,No Contact,"Osborne, Joseph",500blk Craddock Ave
,,,,,
170000053526,7/22/2017  11:16:01 PM,Suspicious Person,No Report,"Tennant, Casey",2913 Hunter Rd
,,,,,
170000053530,7/22/2017  11:31:35 PM,Suspicious Vehicle,No Report,"Gibson, Kathryn",1721 S IH 35
,,,,,
170000053532,7/22/2017  11:37:05 PM,Public Assist,No Report,"Cormier, Jayson",110 N LBJ Dr
,,,,,
170000053550,7/23/2017  12:27:38 AM,Driving While Intoxicated,Arrest,"Tureaud, Benjamin",1850 Aquarena Springs Dr
,,,,,
170000053551,7/23/2017  12:29:50 AM,Disturbance - Noise,Unfounded,"Cope, John",1506 S IH 35
,,,,,
170000053552,7/23/2017  12:31:52 AM,Disturbance - Noise,Verbal Warning,"Tennant, Casey",250 S Stagecoach Trl
,,,,,
170000053556,7/23/2017  12:48:19 AM,Attempt to Locate,No Report,,EXIT 204B SB
,,,,,
170000053558,7/23/2017  12:55:09 AM,Suspicious Vehicle,No Report,"Raven, Kassondra",Posey Rd/E Access Rd
,,,,,
170000053559,7/23/2017  12:58:40 AM,Accident - Minor,Blue Form Issue,"Tennant, Casey",401 W Hopkins St
,,,,,
170000053563,7/23/2017  1:17:15 AM,Accident - Minor,Multiple Arrest,"Tureaud, Benjamin",1550 N IH 35
,,,,,
170000053567,7/23/2017  1:26:58 AM,Disturbance - Phys/Fight,Arrest,"Tennant, Casey",138 N LBJ Dr
,,,,,
170000053568,7/23/2017  1:43:26 AM,Foot Patrol,No Report,"Cope, John",100 W Hopkins St
,,,,,
170000053569,7/23/2017  1:46:09 AM,Flagged Down,No Report,"Verver, Elias",100 N Guadalupe St
,,,,,
170000053570,7/23/2017  1:48:51 AM,Foot Patrol,No Report,"Pierce, Basil",W San Antonio St/Guadalupe St
,,,,,
170000053571,7/23/2017  1:49:18 AM,Pedestrian Stop,Citation Issued,"Royston, Daniel",100 N Guadalupe St
,,,,,
170000053572,7/23/2017  1:50:09 AM,Foot Patrol,No Report,"Raven, Kassondra",100 N Guadalupe St
,,,,,
170000053573,7/23/2017  1:54:20 AM,Pedestrian Stop,Verbal Warning,"Tennant, Casey",N LBJ Dr/E San Antonio St
,,,,,
170000053574,7/23/2017  1:56:54 AM,Attempt to Locate,No Report,,206 SB
,,,,,
170000053575,7/23/2017  2:06:37 AM,Disturbance - Verbal,No Report,"Tennant, Casey",110 N LBJ Dr
,,,,,
170000053577,7/23/2017  2:12:20 AM,Disturbance - Verbal,No Report,"Williams, Tiffany",100 N Guadalupe St
,,,,,
170000053578,7/23/2017  2:16:33 AM,Assist EMS,No Report,"Osborne, Joseph",100 N Guadalupe St
,,,,,
170000053580,7/23/2017  2:30:23 AM,Pedestrian Stop,Verbal Warning,"Tennant, Casey",E San Antonio St/LBJ Dr
,,,,,
170000053581,7/23/2017  2:30:33 AM,Accident - Hit and Run,Blue Form Issue,"Gibson, Kathryn",1004 Hwy 123
,,,,,
170000053583,7/23/2017  2:42:10 AM,Suspicious Vehicle,No Report,"Verver, Elias",4015 S IH 35
,,,,,
170000053586,7/23/2017  2:47:03 AM,Accident - Hit and Run,Blue Form Issue,"Pierce, Basil",217 E Hopkins St
,,,,,
170000053587,7/23/2017  2:55:54 AM,Assist Outside Agency,Report,"Gibson, Kathryn",1307 Uhland Rd
,,,,,
170000053589,7/23/2017  2:57:10 AM,Disturbance - Phys/Fight,Warning,"Marroquin, Christopher",4040 S IH 35
,,,,,
170000053591,7/23/2017  3:03:27 AM,,No Report,,
,,,,,
170000053593,7/23/2017  3:07:36 AM,Information,No Report,,2300 S IH 35
,,,,,
170000053594,7/23/2017  3:09:54 AM,Suspicious Vehicle,No Report,"Tureaud, Benjamin",503 Harvey St
,,,,,
170000053595,7/23/2017  3:12:52 AM,Disturbance - Phys/Fight,No Contact,"Osborne, Joseph",1150 E River Ridge Pkwy
,,,,,
170000053596,7/23/2017  3:16:34 AM,Accident - Unknown,Arrest,"Tennant, Casey",River Rd/Smith Ln
,,,,,
170000053597,7/23/2017  3:23:09 AM,Information,No Report,,2300 S IH 35
,,,,,
170000053598,7/23/2017  3:27:04 AM,Suspicious Circumstances,No Report,"Duckworth, Daniel",1701 Mill St
,,,,,
170000053599,7/23/2017  3:27:42 AM,Criminal Mischief,Arrest,"Contreras, Ysidro",811 S Guadalupe St
,,,,,
170000053601,7/23/2017  3:35:12 AM,Suspicious Person,No Contact,"Osborne, Joseph",817 Chestnut St
,,,,,
170000053602,7/23/2017  3:44:14 AM,Suspicious Vehicle,No Report,"Pierce, Basil",601 S C M Allen Pkwy
,,,,,
170000053603,7/23/2017  3:45:17 AM,Welfare Concern,Arrest,"Marroquin, Christopher",1560 S IH 35
,,,,,
170000053604,7/23/2017  3:45:49 AM,Disturbance - Phys/Fight,No Report,"Tureaud, Benjamin",650 River Rd
,,,,,
170000053605,7/23/2017  4:18:23 AM,Suspicious Person,No Report,"Tennant, Casey",516   Harvey St
,,,,,
170000053606,7/23/2017  4:20:07 AM,Theft,Report,"Kennedy, Kye",1901 N IH 35
,,,,,
170000053607,7/23/2017  4:56:31 AM,Suspicious Vehicle,No Report,"Tennant, Casey",1101 E River Ridge Pkwy
,,,,,
170000053608,7/23/2017  5:47:48 AM,Animal Call,No Report,"Tennant, Casey",1437 Post Rd
,,,,,
170000053609,7/23/2017  6:00:31 AM,Welfare Concern,No Report,"Daenzer, Matthew",250 Rush Haven
,,,,,
170000053615,7/23/2017  7:55:36 AM,Civil Matter,No Report,"Copeland, Kenneth",2300 S IH 35
,,,,,
170000053616,7/23/2017  8:58:07 AM,Child Custody,No Report,"Slaughter, Dustin",209 N IH 35
,,,,,
170000053617,7/23/2017  9:02:56 AM,Investigation,No Report,"Grice, Rusty",555 Cheatham St
,,,,,
170000053619,7/23/2017  9:20:41 AM,Accident - Unknown,Accident Report,"Harrison, Todd",W Hopkins St/Moore St
,,,,,
170000053620,7/23/2017  9:20:47 AM,Assault,No Report,"Daenzer, Matthew",1010 Uhland Rd
,,,,,
170000053621,7/23/2017  9:22:55 AM,Accident - Minor,Report,"Copeland, Kenneth",1120 Hwy 123
,,,,,
170000053622,7/23/2017  9:30:49 AM,Burglary - Vehicle,Refer To COPR,"Castillo, Daniel",1829 Pearce Ct
,,,,,
170000053623,7/23/2017  10:08:22 AM,Suspicious Vehicle,No Report,"Sembera, Jeremy",301 River Ridge Pkwy
,,,,,
170000053625,7/23/2017  10:16:40 AM,Personal Break - PT,No Report,"Slaughter, Dustin",2300 S IH 35
,,,,,
170000053627,7/23/2017  10:20:03 AM,Disturbance - Verbal,Citation Issued,"Daenzer, Matthew",1805 Aquarena Springs Dr
,,,,,
170000053629,7/23/2017  10:32:00 AM,Accident - Unknown,Accident Report,"Castillo, Daniel",Schulle Dr/E Holland St
,,,,,
170000053630,7/23/2017  10:46:29 AM,Close Patrol,No Report,,W San Antonio St/North St
,,,,,
170000053631,7/23/2017  10:55:35 AM,Information,No Report,,1716 Hofheinz St
,,,,,
170000053632,7/23/2017  11:05:06 AM,Mental Health Invest,No Report,"Arredondo, Danny",1420 Schulle Dr
,,,,,
170000053633,7/23/2017  11:05:06 AM,Burglary - Building,No Report,"Slaughter, Dustin",401 Broadway St
,,,,,
170000053636,7/23/2017  11:28:30 AM,,Ignore,,
,,,,,
170000053640,7/23/2017  11:44:17 AM,Inj to Child/Eld/Disabled,No Report,"Castillo, Daniel",2300 S IH 35
,,,,,
170000053642,7/23/2017  12:11:19 PM,Credit/Debit Abuse,No Report,"Castillo, Daniel",2300 S IH 35
,,,,,
170000053647,7/23/2017  12:35:17 PM,Welfare Concern,No Contact,"Daenzer, Matthew",1702 N IH 35
,,,,,
170000053649,7/23/2017  12:43:28 PM,Investigation,Ignore,"Arredondo, Danny",1702 N IH 35
,,,,,
170000053650,7/23/2017  12:48:47 PM,,Ref oth Agncy,,208 NB
,,,,,
170000053651,7/23/2017  12:59:16 PM,Close Patrol,No Report,,1550 N IH 35
,,,,,
170000053653,7/23/2017  1:24:46 PM,Suspicious Circumstances,No Report,"Castillo, Daniel",1608 S IH 35
,,,,,
170000053654,7/23/2017  1:26:08 PM,Suspicious Vehicle,No Report,"Sembera, Jeremy",1351 Sadler Dr
,,,,,
170000053655,7/23/2017  1:31:52 PM,Welfare Concern,Report,"Arredondo, Danny",2515 Missum Pt
,,,,,
170000053656,7/23/2017  1:59:24 PM,Sexual Assault - Child,No Report,"Harrison, Todd",120 Bert Brown Rd
,,,,,
170000053665,7/23/2017  2:32:51 PM,,Blue Form Issue,,3939 S IH 35
,,,,,
170000053668,7/23/2017  2:52:47 PM,Attempt to Locate,No Report,,207 SB
,,,,,
170000053669,7/23/2017  3:05:08 PM,Investigation,Arrest,"Raven, Scott",170 Charles Austin Dr
,,,,,
170000053671,7/23/2017  3:12:27 PM,Theft,Report,"Copeland, Kenneth",3939 S IH 35
,,,,,
170000053672,7/23/2017  3:14:18 PM,Suspicious Person,Citation Issued,"Daenzer, Matthew",E Hopkins St/N LBJ Dr
,,,,,
170000053673,7/23/2017  3:22:18 PM,Animal Call,Citation Issued,"Sembera, Jeremy",927 Hwy 80
,,,,,
170000053674,7/23/2017  3:24:24 PM,Burglary - Habitation,Report,"Copeland, Kenneth",1111 Avalon Ave
,,,,,
170000053675,7/23/2017  3:25:55 PM,Investigation,No Report,"Sembera, Jeremy",1005 Hwy 80
,,,,,
170000053676,7/23/2017  3:28:26 PM,Animal Call,No Report,"Harrison, Todd",641 E Hopkins St
,,,,,
170000053677,7/23/2017  3:28:33 PM,Accident - Minor,No Contact,"Slaughter, Dustin",555 Cheatham St
,,,,,
170000053681,7/23/2017  3:39:55 PM,Investigation,No Report,"Slaughter, Dustin",205 S Mitchell Ave
,,,,,
170000053682,7/23/2017  3:41:00 PM,Accident - Minor,Blue Form Issue,"Colburn, Billy",170 Charles Austin Dr
,,,,,
170000053683,7/23/2017  3:56:30 PM,Welfare Concern,No Report,"Byer, Connor",555 Cheatham St
,,,,,
170000053684,7/23/2017  4:06:09 PM,Animal Call,Ref oth Agncy,,Quarry St/Prospect St
,,,,,
170000053685,7/23/2017  4:06:20 PM,Theft,No Contact,"Marroquin, Christopher",4015 S IH 35
,,,,,
170000053686,7/23/2017  4:07:50 PM,Accident - Minor,No Report,,900 Bugg Ln
,,,,,
170000053687,7/23/2017  4:10:25 PM,Attempt to Locate,No Report,,S Old Bastrop Hwy/Hwy 123
,,,,,
170000053688,7/23/2017  4:12:51 PM,Burglary - Habitation,No Report,"Duckworth, Daniel",650 River Rd
,,,,,
170000053690,7/23/2017  4:27:10 PM,Animal Call,Unfounded,"Marroquin, Christopher",4015 S IH 35
,,,,,
170000053691,7/23/2017  4:35:35 PM,,Cancelled,,
,,,,,
170000053692,7/23/2017  4:36:24 PM,Animal Call,No Report,"Osborne, Joseph",641 E Hopkins St
,,,,,
170000053693,7/23/2017  4:36:45 PM,Assist EMS,No Report,"Byer, Connor",555 Cheatham St
,,,,,
170000053695,7/23/2017  4:41:36 PM,Investigation,No Report,"Marroquin, Christopher",3939 S IH 35
,,,,,
170000053696,7/23/2017  4:44:23 PM,Attempt to Locate,No Report,,210 SB
,,,,,
170000053699,7/23/2017  4:55:47 PM,Criminal Mischief,No Report,"Osborne, Joseph",1629 Post Rd
,,,,,
170000053702,7/23/2017  5:10:23 PM,Viol City Ordinance,No Report,"Raven, Scott",209 S C M Allen Pkwy
,,,,,
170000053705,7/23/2017  5:30:18 PM,Accident - Minor,Blue Form Issue,"Marroquin, Christopher",4200 S IH 35
,,,,,
170000053707,7/23/2017  5:32:01 PM,Disturbance - Verbal,No Report,"Tureaud, Benjamin",1971 N IH 35
,,,,,
170000053710,7/23/2017  5:36:12 PM,Marijuana,Citation Issued,"Grice, Rusty",202 N C M Allen Pkwy
,,,,,
170000053711,7/23/2017  5:38:12 PM,Civil Matter,No Report,"Duckworth, Daniel",1490 River Rd
,,,,,
170000053715,7/23/2017  5:57:41 PM,Viol City Ordinance,Verbal Warning,"Colburn, Billy",170 Charles Austin Dr
,,,,,
170000053718,7/23/2017  6:06:37 PM,Fraud,No Report,"Osborne, Joseph",112 Riviera St
,,,,,
170000053719,7/23/2017  6:07:59 PM,Discharged Firearm,No Report,"Fischer, Vincent",Old Martindale Rd/River Rd
,,,,,
170000053721,7/23/2017  6:11:16 PM,Welfare Concern,Ref oth Agncy,"Tureaud, Benjamin",100 Warden Ln
,,,,,
170000053722,7/23/2017  6:18:47 PM,Suspicious Person,Citation Issued,"Marroquin, Christopher",Dailey St/S Mitchell Ave
,,,,,
170000053723,7/23/2017  6:20:05 PM,Accident - Minor,Report,"Tureaud, Benjamin",1035 Hwy 123
,,,,,
170000053724,7/23/2017  6:24:22 PM,Suspicious Circumstances,No Report,"Tureaud, Benjamin",641 E Hopkins St
,,,,,
170000053725,7/23/2017  6:25:33 PM,Theft,Refer To COPR,"Duckworth, Daniel",1015 Hwy 80
,,,,,
170000053726,7/23/2017  6:29:57 PM,Accident - Unknown,Blue Form Issue,"Marroquin, Christopher",2980 S IH 35
,,,,,
170000053727,7/23/2017  6:36:39 PM,Welfare Concern,No Report,"Williams, Tiffany",100 W Hopkins St
,,,,,
170000053728,7/23/2017  6:36:50 PM,Disturbance - Phys/Fight,No Report,"Marroquin, Christopher",S C M Allen Pkwy/Mariposa St
,,,,,
170000053729,7/23/2017  6:42:46 PM,Accident - Major/Injury,Report,"Duckworth, Daniel",202 NB
,,,,,
170000053731,7/23/2017  6:51:59 PM,Field Euthanasia,No Report,"Tureaud, Benjamin",Quarry St/Prospect St
,,,,,
170000053732,7/23/2017  6:57:09 PM,Attempt to Locate,No Report,,207 SB
,,,,,
170000053733,7/23/2017  7:00:10 PM,Disturbance - Verbal,No Report,"Crook, Daniel",415 Eastwood St
,,,,,
170000053734,7/23/2017  7:08:17 PM,Suspicious Circumstances,No Contact,"Osborne, Joseph",E Access Rd/Hwy 80
,,,,,
170000053735,7/23/2017  7:16:19 PM,Suspicious Vehicle,No Report,"Marroquin, Christopher",1601 Francis Harris Ln
,,,,,
170000053736,7/23/2017  7:20:13 PM,Animal Call,Ref oth Agncy,,1050 McKinley Place Dr
,,,,,
170000053737,7/23/2017  7:23:46 PM,Suspicious Circumstances,No Report,"Fischer, Vincent",1975 Aquarena Springs Dr
,,,,,
170000053739,7/23/2017  7:27:26 PM,Attempt to Locate,No Report,,Hwy 80/Hwy 21
,,,,,
170000053742,7/23/2017  7:38:26 PM,Assault,Report,"Contreras, Ysidro",1429 N IH 35
,,,,,
170000053744,7/23/2017  7:44:40 PM,Public Assist,No Report,"Marroquin, Christopher",1716 Hofheinz St
,,,,,
170000053745,7/23/2017  8:00:09 PM,Animal Call,No Report,"Crook, Daniel",102 N IH 35
,,,,,
170000053748,7/23/2017  8:12:46 PM,Animal Call,No Report,"Tureaud, Benjamin",133 Chaparral Rd
,,,,,
170000053749,7/23/2017  8:13:04 PM,Accident - Minor,Blue Form Issue,"Duckworth, Daniel",201 First St
,,,,,
170000053750,7/23/2017  8:14:27 PM,Assault,Report,"Tennant, Casey",1800 Post Rd
,,,,,
170000053759,7/23/2017  9:40:45 PM,Harassment,No Report,"Duckworth, Daniel",426 Linda Dr
,,,,,
170000053760,7/23/2017  9:46:58 PM,Suspicious Vehicle,No Report,"Tureaud, Benjamin",200 W Hopkins St
,,,,,
170000053763,7/23/2017  10:05:52 PM,Assist Fire Department,No Report,"Tureaud, Benjamin",119 S Mitchell Ave
,,,,,
170000053766,7/23/2017  10:57:27 PM,Accident - Minor,No Report,"Marroquin, Christopher",2300 S IH 35
,,,,,
170000053768,7/23/2017  11:12:55 PM,Assist Outside Agency,Cancelled,"Saavedra, Tim",291 Roland Ln
,,,,,
170000053770,7/23/2017  11:40:24 PM,Missing Person,No Report,"McGee, Miranda",1250 N IH 35
,,,,,
170000053773,7/23/2017  11:53:32 PM,Assist Outside Agency,No Report,"Gibson, Kathryn",1796 Staples Rd
,,,,,
170000053774,7/23/2017  11:54:56 PM,Suspicious Person,No Report,"Duckworth, Daniel",1360 Thorpe Ln
,,,,,
170000053776,7/24/2017  12:02:34 AM,Investigation,No Report,"Osborne, Joseph",1429 N IH 35
,,,,,
170000053778,7/24/2017  12:26:59 AM,Disturbance - Noise,Verbal Warning,"Duckworth, Daniel",201 Telluride St
,,,,,
170000053780,7/24/2017  12:28:55 AM,Accident - Minor,No Report,"Tureaud, Benjamin",507 Craddock Ave
,,,,,
170000053784,7/24/2017  12:47:03 AM,Assist EMS,No Report,"Contreras, Ysidro",120 E San Antonio St
,,,,,
170000053785,7/24/2017  12:53:40 AM,Investigation,No Report,"Tureaud, Benjamin",Hunter Rd/Mccarty Ln
,,,,,
170000053786,7/24/2017  1:01:31 AM,Disturbance - Verbal,Cancelled,,241 Trestle Tree
,,,,,
170000053788,7/24/2017  1:12:27 AM,Investigation,No Report,"Gibson, Kathryn",1207 S IH 35
,,,,,
170000053789,7/24/2017  1:15:42 AM,Welfare Concern,No Report,"McGee, Miranda",Hwy 21/N Old Bastrop Hwy
,,,,,
170000053790,7/24/2017  1:16:52 AM,Disturbance - Noise,Verbal Warning,"McGee, Miranda",1610 N IH 35
,,,,,
170000053791,7/24/2017  1:23:09 AM,Suspicious Vehicle,No Report,"Osborne, Joseph",205 S C M Allen Pkwy
,,,,,
170000053792,7/24/2017  1:44:29 AM,Disturbance - Verbal,No Report,"Tureaud, Benjamin",202 E San Antonio St
,,,,,
170000053793,7/24/2017  1:52:37 AM,Foot Patrol,No Report,"Tennant, Casey",120 E San Antonio St
,,,,,
170000053794,7/24/2017  1:56:00 AM,Disturbance - Noise,Verbal Warning,"Contreras, Ysidro",200 Robbie Ln
,,,,,
170000053796,7/24/2017  1:58:46 AM,Harassment,No Report,"Cope, John",201 Telluride St
,,,,,
170000053800,7/24/2017  2:26:23 AM,Suspicious Person,No Report,"Tureaud, Benjamin",Hunter Rd/Reimer Ave
,,,,,
170000053801,7/24/2017  2:27:32 AM,Disturbance - Noise,Unfounded,"Tennant, Casey",801 River Rd
,,,,,
170000053803,7/24/2017  2:32:50 AM,Suspicious Vehicle,No Report,"Tureaud, Benjamin",Hunter Rd/Wonder World Dr
,,,,,
170000053805,7/24/2017  2:33:49 AM,Disturbance - Verbal,No Report,"McGee, Miranda",135 Long St
,,,,,
170000053806,7/24/2017  2:38:11 AM,Barking Dog,Unfounded,"Tennant, Casey",1200 W San Antonio St
,,,,,
170000053810,7/24/2017  3:16:59 AM,Disturbance - Noise,Unfounded,"McGee, Miranda",301 Telluride St
,,,,,
170000053813,7/24/2017  3:45:41 AM,Suspicious Vehicle,No Report,"McGee, Miranda",1701 Mill St
,,,,,
170000053814,7/24/2017  4:03:06 AM,Unsecured/Open Building,No Report,"Contreras, Ysidro",1180 Thorpe Ln
,,,,,
170000053815,7/24/2017  4:03:38 AM,Suspicious Person,Verbal Warning,"Tennant, Casey",1050 McKinley Place Dr
,,,,,
170000053816,7/24/2017  4:08:41 AM,Accident - Minor,Report,"Tennant, Casey",Davis Ln/River Rd
,,,,,
170000053818,7/24/2017  4:38:25 AM,Welfare Concern,Arrest,"Contreras, Ysidro",N LBJ Dr/E Hopkins St
,,,,,
170000053831,7/24/2017  7:46:45 AM,Suspicious Person,No Report,"Scott, Charles",627 E Hopkins St
,,,,,
170000053839,7/24/2017  8:57:33 AM,Attempt to Locate,No Report,,210 SB
,,,,,
170000053840,7/24/2017  9:06:10 AM,Burglary - Habitation,No Report,"Beller, Paul",1111 Avalon Ave
,,,,,
170000053842,7/24/2017  9:11:13 AM,Viol City Ordinance,Verbal Warning,"Charleswell, Eric",E Access Rd/Aquarena Springs Dr
,,,,,
170000053843,7/24/2017  9:12:49 AM,Criminal Mischief,No Report,"Charleswell, Eric",1624 Aquarena Springs Dr
,,,,,
170000053844,7/24/2017  9:14:56 AM,Community Contact,No Report,"Easterly, Evan",1350 Wonder World Dr
,,,,,
170000053845,7/24/2017  9:28:53 AM,Suspicious Circumstances,No Report,"Easterly, Evan",
,,,,,
170000053847,7/24/2017  9:34:03 AM,Suspicious Vehicle,No Report,"Easterly, Evan",Centerpoint Rd/Centerpoint Ct
,,,,,
170000053848,7/24/2017  9:38:24 AM,Accident - Hit and Run,No Report,"Elrod, Candace",1350 N LBJ Dr
,,,,,
170000053850,7/24/2017  9:50:40 AM,Suicidal Person,No Contact,"Scott, Charles",1650 River Rd
,,,,,
170000053851,7/24/2017  10:05:59 AM,Suicidal Person,No Report,"Easterly, Evan",310 Pat Garrison St
,,,,,
