Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
170000084794,12/6/2017  1:55:20 PM,Accident - Minor,Report,"Scott, Charles",100blk W Sessom Dr
170000084825,12/6/2017  4:18:09 PM,Suicidal Person,Report,"Tureaud, Benjamin",1512 Marlton St
170000084835,12/6/2017  4:40:56 PM,Identity Theft,Ref oth Agncy,"Tureaud, Benjamin",2300 S IH 35
170000084842,12/6/2017  5:16:31 PM,Burglary - Building,Report,"Wisener, Andrew",115 Long St
170000084853,12/6/2017  6:18:32 PM,Accident - Minor,Blue Form Issue,,1000blk Academy St
170000084865,12/6/2017  8:54:54 PM,Pregnancy/Childbirth,Patient Trans,"Adamson, Dakota",1401 E McCarty Ln
170000084870,12/6/2017  10:10:52 PM,Attempt to Locate,Ref oth Agncy,,207 NB
170000084884,12/6/2017  11:51:49 PM,Accident - Unknown,Blue Form Issue,"Gonzales, Gavin",Ramona Cir/Craddock Ave
170000084887,12/7/2017  12:04:32 AM,Assist EMS,Arrest,"Seals, Bradley",N LBJ Dr/Acorn St
170000084898,12/7/2017  2:27:51 AM,Welfare Concern,Report,"Royal, GeCorrie",1901 N IH 35
170000084905,12/7/2017  3:51:08 AM,Burglary - Vehicle,Refer To COPR,"Royal, GeCorrie",1975 Aquarena Springs Dr
170000084910,12/7/2017  6:13:45 AM,Mental Health Invest,Report,"Pierce, Basil",Foxtail Run/Hunter Rd
170000084916,12/7/2017  7:39:20 AM,Accident - Minor,Blue Form Issue,"Castillo, DJ",2601 Rattler Rd
170000084923,12/7/2017  8:10:10 AM,Accident - Minor,Blue Form Issue,"Martinez, Ashley",221 E Sessom Dr
170000084928,12/7/2017  9:24:56 AM,Accident - Minor,Report,"Martinez, Ashley",W Sessom Dr/Tomas Rivera Dr
170000084930,12/7/2017  9:29:05 AM,Accident - Minor,Blue Form Issue,,Cheatham St/E Hopkins St
170000084939,12/7/2017  10:45:46 AM,Accident - Minor,Report,"Martinez, Ashley",W Sessom Dr/Tomas Rivera Dr
170000084949,12/7/2017  11:50:52 AM,Trespassing/Unwanted,Report,"Raven, Scott",206 N C M Allen Pkwy
170000084952,12/7/2017  11:56:43 AM,Accident - Minor,Report,"Williams, Jack",Cape Rd/Monterrey St
170000084954,12/7/2017  12:17:27 PM,Accident - Unknown,Report,"Culver, James",Travis St/W Hopkins St
170000084957,12/7/2017  12:43:49 PM,Accident - Unknown,Blue Form Issue,"Williams, Jack",Wonder World Dr/Overpass ( West Side)
170000084960,12/7/2017  1:01:36 PM,Public Assist,Ref oth Agncy,,2300 S IH 35
170000084969,12/7/2017  1:48:21 PM,Accident - Major/Injury,Report,"Martinez, Ashley",Ranch Road 12/Old Ranch Road 12
170000084972,12/7/2017  2:06:30 PM,Accident - Minor,Blue Form Issue,"Piatt, Zachary",1880 Aquarena Springs Dr
170000084976,12/7/2017  2:50:35 PM,Fraud,Report,"Scott, Charles",2300 S IH 35
170000085000,12/7/2017  4:15:10 PM,Fraud,Report,"Martinez, Ashley",1348 Thorpe Ln
170000085001,12/7/2017  4:23:25 PM,Trespassing/Unwanted,Arrest,"Blackwood, Kevin",1608 S IH 35
170000085046,12/7/2017  7:47:59 PM,Accident - Unknown,Blue Form Issue,"Seals, Bradley",200 NB
170000085056,12/7/2017  8:22:58 PM,Theft,Citation Issued,"Davidson, Travis",700 Barnes Dr
170000085073,12/7/2017  9:23:41 PM,Fraud,Report,"Pierce, Basil",2300 S IH 35
170000085092,12/7/2017  10:59:14 PM,Disturbance - Noise,Cond Citation,"Sarver, Stephen",201 Telluride St
170000085099,12/7/2017  11:45:51 PM,Burglary - Habitation,Multiple Arrest,"Gonzales, Gavin",668 Mill St
170000085101,12/7/2017  11:53:24 PM,Disturbance - Noise,Verbal Warning,"Davidson, Travis",1980 Aquarena Springs Dr
170000085105,12/8/2017  12:13:00 AM,Attempt to Locate,Verbal Warning,"Gonzales, Gavin",S Comanche St/San Antonio St
170000085117,12/8/2017  1:45:36 AM,Disturbance - Noise,Verbal Warning,"Davidson, Travis",1250 Sadler Dr
170000085126,12/8/2017  2:53:18 AM,Disturbance - Noise,Ref oth Agncy,,1701 Mill St
170000085138,12/8/2017  6:44:41 AM,Accident - Minor,Report,"Arredondo, Danny",1600blk Lancaster St
170000085140,12/8/2017  7:02:15 AM,Recovered Stolen Vehicle,Report,"Wilkins, Jeffery",101 Linda Dr
170000085144,12/8/2017  7:51:59 AM,Accident - Major/Injury,Report,"Horner, Austin",207 SB
170000085152,12/8/2017  8:59:10 AM,Accident - Minor,Blue Form Issue,"Wolpman, Aj",504 Broadway St
170000085163,12/8/2017  10:09:00 AM,Fraud,Ref oth Agncy,"Wilkins, Jeffery",1540 S IH 35
170000085166,12/8/2017  10:29:33 AM,Burglary - Vehicle,Refer To COPR,"Wilkins, Jeffery",2507 Missum Pt
170000085172,12/8/2017  11:25:37 AM,Mental Health Invest,Ref oth Agncy,"Wilkins, Jeffery",1301 Wonder World Dr
170000085173,12/8/2017  11:38:51 AM,Hemorrhage/Lacerations,Patient Trans,"Ray, Danny",1350 Wonder World Dr
170000085176,12/8/2017  11:51:50 AM,Accident - Major/Injury,Report,"Harrison, Todd",Aquarena Springs Dr/Thorpe Ln
170000085180,12/8/2017  12:00:36 PM,Accident - Minor,Blue Form Issue,"Harrison, Todd",301 Telluride St
170000085186,12/8/2017  12:39:44 PM,Forgery,Report,"Castillo, Daniel",705 River Rd
170000085187,12/8/2017  12:46:25 PM,Smoke Investigation,Fire Call,"Foehner, Clint",Hwy 80/Blanco River
170000085190,12/8/2017  1:12:43 PM,Accident - Minor,Report,"Terreo, Travis",1004 Hwy 123
170000085191,12/8/2017  1:19:59 PM,Disturbance - Phys/Fight,Detention Juv,"Nevarez, Phillip",1301 Hwy 123
170000085192,12/8/2017  1:20:23 PM,Disturbance - Phys/Fight,Detention Juv,"Nevarez, Phillip",1301 Hwy 123
170000085196,12/8/2017  2:04:31 PM,Solicitors,Warning,"Arredondo, Danny",800 Barnes Dr
170000085213,12/8/2017  3:56:57 PM,Accident - Minor,Blue Form Issue,"Pierce, Basil",207 SB
170000085218,12/8/2017  4:43:01 PM,Civil Matter,Ref oth Agncy,,
170000085219,12/8/2017  4:50:33 PM,Accident - Minor,Report,"Tureaud, Benjamin",206 SB
170000085229,12/8/2017  5:25:34 PM,Accident - Minor,Blue Form Issue,"Tureaud, Benjamin",Aquarena Springs Dr/E Access Rd
170000085237,12/8/2017  5:51:24 PM,Disturbance - Noise,Verbal Warning,"Alvarado, Manuel",1420 Schulle Dr
170000085246,12/8/2017  6:41:33 PM,Burglary - Vehicle,Refer To COPR,"Pierce, Basil",400 Uhland Rd
170000085247,12/8/2017  6:43:28 PM,Indecent Exposure,Citation Issued,"Marroquin, Christopher",3939 S IH 35
170000085249,12/8/2017  6:48:53 PM,Property - Lost/Found/Imp,Refer To COPR,,2300 S IH 35
170000085250,12/8/2017  6:50:41 PM,Accident - Major/Injury,Arrest,"Alvarado, Manuel",Oscar Smith St/Moore St
170000085256,12/8/2017  7:56:41 PM,Criminal Mischief,Refer To COPR,"Pierce, Basil",1111 Avalon Ave
170000085258,12/8/2017  8:08:07 PM,Suspicious Person,Arrest,"Tennant, Casey",1427 Schulle Dr
170000085280,12/8/2017  9:33:25 PM,Accident - Hit and Run,Blue Form Issue,"Tennant, Casey",214 University Dr
170000085283,12/8/2017  9:48:55 PM,Supplement,Report,"Tureaud, Benjamin",220 Parker Dr
170000085289,12/8/2017  10:08:53 PM,Accident - Minor,Blue Form Issue,"Seals, Bradley",129blk E Hopkins St
170000085295,12/8/2017  10:32:29 PM,Assist Outside Agency,Assist Oth. Ag.,"Tennant, Casey",209 SB
170000085299,12/8/2017  10:45:14 PM,Accident - Minor,Blue Form Issue,,1250 N IH 35
170000085301,12/8/2017  10:57:28 PM,Accident - Minor,Blue Form Issue,"McGee, Miranda",1250 N IH 35
170000085309,12/8/2017  11:47:34 PM,Disturbance - Noise,Verbal Warning,"Contreras, Ysidro",900 Peques St
170000085313,12/9/2017  12:17:06 AM,Disturbance - Phys/Fight,Warning,"Seals, Bradley",100 N Guadalupe St
170000085315,12/9/2017  12:20:25 AM,Assist EMS,Arrest,"Tennant, Casey",138 N LBJ Dr
170000085322,12/9/2017  12:40:09 AM,Disturbance - Noise,Citation Issued,"Tureaud, Benjamin",1701 Mill St
170000085326,12/9/2017  12:48:29 AM,Investigation,Citation Issued,"Seals, Bradley",138 N LBJ Dr
170000085327,12/9/2017  1:05:16 AM,Disturbance - Noise,Verbal Warning,"Contreras, Ysidro",1350 N LBJ Dr
170000085335,12/9/2017  1:34:54 AM,Disturbance - Noise,Verbal Warning,"Pierce, Basil",1980 Aquarena Springs Dr
170000085337,12/9/2017  1:44:48 AM,Disturbance - Verbal,Report,"Alvarado, Manuel",1350 N LBJ Dr
170000085349,12/9/2017  2:34:00 AM,Disturbance - Noise,Verbal Warning,"McGee, Miranda",1701 Mill St
170000085352,12/9/2017  2:48:43 AM,Disturbance - Verbal,Arrest,"Alvarado, Manuel",100 Warden Ln
170000085357,12/9/2017  3:48:36 AM,Burglary - Habitation,Arrest,"Murphy, Logan",1850 Aquarena Springs Dr
170000085361,12/9/2017  4:05:01 AM,Disturbance - Phys/Fight,Arrest,"Tennant, Casey",1701 Mill St
170000085362,12/9/2017  4:36:20 AM,Suspicious Person,Arrest,"McGee, Miranda",1001 Hwy 123
170000085386,12/9/2017  9:56:03 AM,Runaway,Report,"Sparenberg, Andrew",204 Horse Shoe Bend Rd
170000085398,12/9/2017  11:06:06 AM,Burglary - Vehicle,Refer To COPR,,1111 Avalon Ave
170000085400,12/9/2017  11:14:15 AM,Assault,Citation Issued,"Wahlert, Brian",1321 N IH 35
170000085405,12/9/2017  11:52:42 AM,Vehicle Theft,Report,"Harrison, Todd",1207 N IH 35
170000085412,12/9/2017  12:29:38 PM,Accident - Unknown,Report,"Wahlert, Brian",900BLK Hwy 80
170000085421,12/9/2017  1:17:04 PM,Welfare Concern,Ref oth Agncy,,Reedville
170000085427,12/9/2017  2:12:22 PM,Accident - Minor,Blue Form Issue,,933 Hwy 80
170000085433,12/9/2017  3:07:48 PM,Attempt to Locate,Citation Issued,"Trepovicht, Calixto",199 NB
170000085441,12/9/2017  3:37:01 PM,Vehicle Theft,Report,"Pierce, Basil",301 Telluride St
170000085447,12/9/2017  4:04:11 PM,Theft,Citation Issued,"Tureaud, Benjamin",1015 Hwy 80
170000085466,12/9/2017  5:48:18 PM,Fraud,Report,"Fischer, Vincent",1740 Old Ranch Road 12
170000085469,12/9/2017  5:52:24 PM,Attempt to Locate,Ref oth Agncy,,200 SB
170000085479,12/9/2017  6:55:13 PM,Investigation,Arrest,"Ames, Christine",206 N C M Allen Pkwy
170000085482,12/9/2017  7:13:22 PM,Theft,Refer To COPR,"Murphy, Logan",4015 S IH 35
170000085484,12/9/2017  7:25:37 PM,Theft,Report,"Tureaud, Benjamin",1015 Hwy 80
170000085489,12/9/2017  7:57:55 PM,Disturbance - Verbal,Citation Issued,"Tennant, Casey",1629 Post Rd
170000085498,12/9/2017  9:07:42 PM,Viol City Ordinance,Verbal Warning,"Duckworth, Daniel",1417 Highland Dr
170000085507,12/9/2017  10:00:02 PM,Disturbance - Noise,Verbal Warning,"Tureaud, Benjamin",1631 Aquarena Springs Dr
170000085529,12/10/2017  12:17:17 AM,Criminal Mischief,Refer To COPR,"McGee, Miranda",1655 Mill St
170000085531,12/10/2017  12:29:14 AM,Disturbance - Noise,Verbal Warning,"Tureaud, Benjamin",1703 N IH 35
170000085535,12/10/2017  12:44:23 AM,Disturbance - Noise,Verbal Warning,"McGee, Miranda",1655 Mill St
170000085536,12/10/2017  1:04:26 AM,Disturbance - Noise,Verbal Warning,"Pierce, Basil",109 West Ave
170000085540,12/10/2017  1:18:54 AM,Suspicious Vehicle,Detention Juv,"Tennant, Casey",4020blk Monterrey Oak
170000085550,12/10/2017  1:51:36 AM,Disturbance - Noise,Verbal Warning,"McGee, Miranda",1980 Aquarena Springs Dr
170000085562,12/10/2017  2:54:55 AM,Disturbance - Verbal,Arrest,"Murphy, Logan",417 N Comanche St
170000085576,12/10/2017  4:27:37 AM,Attempt to Locate,Ref oth Agncy,"McGee, Miranda",202 NB
170000085585,12/10/2017  6:45:20 AM,Accident - Minor,Report,"Castillo, Daniel",Hwy 80/E Access Rd
170000085588,12/10/2017  8:12:13 AM,Welfare Concern,Report,"Wahlert, Brian",1701 Mill St
170000085590,12/10/2017  8:35:12 AM,Accident - Minor,Report,"Sparenberg, Andrew",617 N IH 35
170000085599,12/10/2017  10:00:58 AM,Accident - Minor,Report,"Castillo, Daniel",209 N IH 35
170000085600,12/10/2017  10:27:07 AM,Public Assist,Arrest,"Sembera, Jeremy",1301 Wonder World Dr
170000085606,12/10/2017  11:04:38 AM,Vehicle Fire,Fire Call,"Sherrill, Greg",621 Staples Rd
170000085609,12/10/2017  11:09:37 AM,Suicide,Report,"Aubry, Patrick",1951 Hunter Rd
170000085610,12/10/2017  11:31:05 AM,Assist EMS,Report,"Castillo, Daniel",301 Telluride St
170000085626,12/10/2017  2:20:02 PM,Sexual Assault,Report,"Cope, John",2300 S IH 35
170000085627,12/10/2017  2:21:03 PM,Harassment,Refer To COPR,"Sparenberg, Andrew",1112 Dartmouth Ave
170000085651,12/10/2017  4:09:09 PM,Accident - Minor,Report,"Wahlert, Brian",Hwy 80/E Access Rd
170000085656,12/10/2017  5:14:49 PM,Theft,Refer To COPR,"Crook, Daniel",3939 S IH 35
170000085660,12/10/2017  5:52:00 PM,Criminal Mischief,Refer To COPR,"Crook, Daniel",1015 Hwy 80
170000085664,12/10/2017  6:22:09 PM,Accident - Unknown,Report,"Tureaud, Benjamin",1030blk Hwy 123
170000085669,12/10/2017  6:46:33 PM,Theft,Citation Issued,"Pierce, Basil",641 E Hopkins St
170000085699,12/10/2017  10:42:27 PM,Burglary - Habitation,Report,"Tennant, Casey",503 Uhland Rd
170000085706,12/10/2017  11:34:59 PM,Attempt to Locate,Ref oth Agncy,,202 NB
170000085709,12/10/2017  11:38:34 PM,Robbery,Report,"McGee, Miranda",650 River Rd
170000085711,12/10/2017  11:46:05 PM,Criminal Mischief,Arrest,"Tennant, Casey",306 N Edward Gary St
170000085730,12/11/2017  1:56:01 AM,Suspicious Vehicle,Citation Issued,"Tennant, Casey",1101 Leah Ave
170000085732,12/11/2017  3:16:43 AM,Assault,Report,"McGee, Miranda",Love St/S LBJ Dr
170000085733,12/11/2017  3:31:18 AM,Mental Health Invest,Report,"Tennant, Casey",1707 Aquarena Springs Dr
170000085734,12/11/2017  4:04:44 AM,Attempt to Locate,Warning,"Murphy, Logan",202 SB
170000085745,12/11/2017  7:50:58 AM,Accident - Minor,Report,"Williams, Jack",1500blk W Hopkins St
170000085761,12/11/2017  10:47:46 AM,Fraud,Report,"Williams, Jack",2409 Hunter Rd
170000085762,12/11/2017  10:52:03 AM,Assault,Detention Juv,"Nevarez, Phillip",1301 Hwy 123
170000085773,12/11/2017  11:41:48 AM,Accident - Major/Injury,Report,"Williams, Jack",2200 BLK Clovis Barker Rd
170000085774,12/11/2017  11:45:54 AM,Burglary - Habitation,Report,"Alvarado, Manuel",2300 S IH 35
170000085777,12/11/2017  11:59:48 AM,Assist Outside Agency,Report,"Sheridan, Grant",1350 Sadler Dr
170000085790,12/11/2017  1:44:32 PM,Mental Health Invest,Report,"Myers, Sam",1200 N Bishop St
170000085793,12/11/2017  2:06:34 PM,Theft,Report,"Smith, Marcus",3939 S IH 35
170000085794,12/11/2017  2:16:32 PM,Trespassing/Unwanted,Warning,"Manzanares, Rodrigo",205 S C M Allen Pkwy
170000085806,12/11/2017  3:17:07 PM,Vehicle Theft,Report,"Smith, Marcus",210 N Edward Gary St
170000085816,12/11/2017  4:24:08 PM,Accident - Hit and Run,Blue Form Issue,"Blackwood, Kevin",2440 S IH 35
170000085820,12/11/2017  4:46:12 PM,Accident - Unknown,Report,"Wooten, Christopher",1900blk Aquarena Springs Dr
170000085824,12/11/2017  5:10:02 PM,Accident - Major/Injury,Report,"Sarver, Stephen",700 Barnes Dr
170000085826,12/11/2017  5:23:53 PM,Violation Of Order,Report,"Blackwood, Kevin",1230 N LBJ Dr
170000085827,12/11/2017  5:35:32 PM,Burglary - Vehicle,Refer To COPR,"Blackwood, Kevin",515 Patton St
170000085838,12/11/2017  6:25:15 PM,Theft,Citation Issued,"Salinas, Hollie",641 E Hopkins St
170000085847,12/11/2017  7:42:18 PM,Trespassing/Unwanted,Warning,"Sarver, Stephen",700 Barnes Dr
170000085854,12/11/2017  8:24:19 PM,Attempt to Locate,Arrest,"Pierce, Basil",Hwy 80/E Access Rd
170000085860,12/11/2017  8:50:00 PM,Assault,Report,"Gonzales, Gavin",2300 S IH 35
170000085863,12/11/2017  9:18:56 PM,Accident - Unknown,Report,"Wooten, Christopher",Mill St/Eastwood St
170000085912,12/12/2017  5:54:31 AM,Accident - Major/Injury,Report,"Gonzales, Gavin",2300blk Hunter Rd
170000085963,12/12/2017  1:01:38 PM,Theft,Refer To COPR,"Easterly, Evan",4015 S IH 35
170000085967,12/12/2017  1:20:28 PM,Forgery,Report,"Easterly, Evan",2219 S IH 35
170000085978,12/12/2017  3:05:20 PM,Accident - Hit and Run,Ref oth Agncy,,209 SB
170000085985,12/12/2017  3:56:39 PM,Accident - Minor,Blue Form Issue,,102 Wonder World Dr
170000085992,12/12/2017  4:52:53 PM,Theft,Refer To COPR,"Sarver, Stephen",3939 S IH 35
170000085999,12/12/2017  5:42:16 PM,Accident - Major/Injury,Blue Form Issue,"Wooten, Christopher",205 SB
170000086003,12/12/2017  6:32:18 PM,Accident - Major/Injury,Arrest,"Tureaud, Benjamin",Craddock Ave/Archie St
170000086009,12/12/2017  6:50:08 PM,Accident - Unknown,Arrest,"Thompson, Jeffery D",Staples Rd/Hwy 123
170000086018,12/12/2017  7:56:50 PM,Animal Call,Warning,"Sarver, Stephen",2805 Hunter Rd
170000086020,12/12/2017  8:04:56 PM,Attempt to Locate,Ref oth Agncy,,Hwy 123/Wonder World Dr
170000086027,12/12/2017  8:58:28 PM,Accident - Hit and Run,Report,"Sarver, Stephen",804 Chestnut St
170000086028,12/12/2017  9:02:56 PM,Welfare Concern,Warning,"Cormier, Claudia",1525 Aquarena Springs Dr
170000086040,12/12/2017  10:45:24 PM,Disturbance - Noise,Verbal Warning,"Tureaud, Benjamin",2917 Hunter Rd
170000086048,12/13/2017  12:38:34 AM,Burglary - Vehicle,Arrest,"Cardoso, Diego",601 River Rd
170000086049,12/13/2017  1:03:11 AM,Criminal Mischief,Arrest,"Cardoso, Diego",426 Linda Dr
170000086062,12/13/2017  4:54:29 AM,Attempt to Locate,Ref oth Agncy,,200 NB
170000086063,12/13/2017  5:07:05 AM,Welfare Concern,Ref oth Agncy,"Moreno, Jason",Hunter Rd/Mccarty Ln
170000086068,12/13/2017  7:26:23 AM,Burglary - Vehicle,Report,"Fuller, Chase",314 Hoya Ln
170000086069,12/13/2017  7:29:27 AM,Burglary - Vehicle,Report,"Trevino, Daisy",201 Goldenrod
170000086072,12/13/2017  8:20:52 AM,Disturbance - Phys/Fight,Arrest,"Maddocks, David",121 E De Zavala Dr
170000086078,12/13/2017  8:56:19 AM,Accident - Minor,Blue Form Issue,"Hubert, Eric",199 SB
170000086080,12/13/2017  9:19:26 AM,Burglary - Vehicle,Refer To COPR,"Trevino, Daisy",115 Wild Plum
170000086082,12/13/2017  9:49:23 AM,Suspicious Vehicle,Red Tagged,"Fuller, Chase",2027 Lisa Ln
170000086098,12/13/2017  11:58:37 AM,Theft,Refer To COPR,"Hubert, Eric",2300 S IH 35
170000086102,12/13/2017  1:54:11 PM,Credit/Debit Abuse,Report,"Maddocks, David",1201 Thorpe Ln
170000086126,12/13/2017  5:36:09 PM,Accident - Major/Injury,Blue Form Issue,"Fuller, Chase",2900blk S IH 35
170000086131,12/13/2017  5:47:58 PM,Attempt to Locate,Ref oth Agncy,,210 NB
170000086132,12/13/2017  5:51:05 PM,Burglary - Vehicle,Report,"Lobo, Kyle",217 Goldenrod
170000086142,12/13/2017  7:21:09 PM,Accident - Minor,Blue Form Issue,"Dykes, David",E Access Rd/River Rd
170000086158,12/13/2017  9:10:35 PM,Attempt to Locate,Citation Issued,"Lobo, Kyle",EXIT 210 SB
170000086172,12/13/2017  11:42:53 PM,Accident - Major/Injury,Report,"Moreno, Jason",101 University Dr
170000086178,12/14/2017  12:31:25 AM,Accident - Major/Injury,Arrest,"Tennant, Casey",W Access Rd/Wonder World Dr
170000086179,12/14/2017  12:31:28 AM,Disturbance - Noise,Verbal Warning,"Contreras, Ysidro",VW800 N LBJ Dr
170000086186,12/14/2017  1:29:13 AM,Welfare Concern,Arrest,"Murphy, Logan",E Access Rd/Yarrington Rd
170000086193,12/14/2017  3:28:03 AM,Suspicious Person,Arrest,"McGee, Miranda",202 N LBJ Dr
170000086201,12/14/2017  7:24:06 AM,Disturbance - Verbal,Arrest,"Sembera, Jeremy",1629 Post Rd
170000086207,12/14/2017  8:15:03 AM,Burglary - Vehicle,Report,"Sparenberg, Andrew",2211 S IH 35
170000086208,12/14/2017  8:20:27 AM,Runaway - Recover,Report,"Castillo, Daniel",705 River Rd
170000086209,12/14/2017  8:24:33 AM,Public Assist,Ref oth Agncy,,2300 S IH 35
170000086216,12/14/2017  9:16:06 AM,Suspicious Circumstances,Ref oth Agncy,,2300 S IH 35
170000086234,12/14/2017  11:00:03 AM,Burglary - Vehicle,Report,"Castillo, Daniel",1400 Clarewood Dr
170000086243,12/14/2017  11:42:07 AM,Theft,Refer To COPR,"Arredondo, Danny",800 N LBJ Dr
170000086246,12/14/2017  12:12:42 PM,Narcotics/Information,Arrest,"Castillo, DJ",2601 Rattler Rd
170000086249,12/14/2017  12:23:49 PM,Theft,Citation Issued,"Castillo, Daniel",1015 Hwy 80
170000086275,12/14/2017  2:27:20 PM,Accident - Minor,Report,"Arredondo, Danny",550 Barnes Dr
170000086277,12/14/2017  2:29:00 PM,Accident - Hit and Run,Blue Form Issue,"Bradshaw, Ed",217 N C M Allen Pkwy
170000086279,12/14/2017  2:32:59 PM,Fraud,Report,,2300 S IH 35
170000086291,12/14/2017  3:31:58 PM,Vehicle Theft,Report,"Fischer, Vincent",209 E Mimosa Cir
170000086298,12/14/2017  4:13:00 PM,Accident - Unknown,Report,"Marroquin, Christopher",Hunter Rd/Wonder World Dr
170000086305,12/14/2017  4:27:02 PM,Accident - Minor,Blue Form Issue,"Tureaud, Benjamin",2041 S IH 35
170000086314,12/14/2017  5:17:24 PM,Burglary - Vehicle,Refer To COPR,,3939 S Ih 35
170000086331,12/14/2017  7:30:06 PM,Trespassing/Unwanted,Warning,"Tureaud, Benjamin",3939 S IH 35
170000086341,12/14/2017  9:30:12 PM,Disturbance - Noise,Verbal Warning,"Contreras, Ysidro",817 Chestnut St
170000086349,12/14/2017  10:06:20 PM,Disturbance - Noise,Verbal Warning,"Tureaud, Benjamin",650 River Rd
170000086355,12/14/2017  10:22:31 PM,Assault,Report,"Tennant, Casey",512 Craddock Ave
170000086368,12/14/2017  11:32:48 PM,Attempt to Locate,Citation Issued,"Murphy, Logan",199 NB
170000086395,12/15/2017  1:16:15 AM,Disturbance - Noise,Citation Issued,"Tureaud, Benjamin",1975 Aquarena Springs Dr
170000086401,12/15/2017  1:28:31 AM,Alcohol Violation,Citation Issued,"Cormier, Claudia",1975 Aquarena Springs Dr
170000086402,12/15/2017  1:28:50 AM,Disturbance - Noise,Verbal Warning,"Tennant, Casey",1420 Highland Dr
170000086407,12/15/2017  1:49:13 AM,Disturbance - Phys/Fight,Multiple Arrest,"Tureaud, Benjamin",138 N LBJ Dr
170000086410,12/15/2017  2:22:02 AM,Accident - Minor,Blue Form Issue,"Duckworth, Daniel",100blk S LBJ Dr
170000086411,12/15/2017  2:27:14 AM,Investigation,Arrest,"Murphy, Logan",100 N Guadalupe St
170000086412,12/15/2017  2:29:32 AM,Disturbance - Noise,Verbal Warning,"Tureaud, Benjamin",800 N LBJ Dr
170000086416,12/15/2017  2:35:03 AM,Accident - Minor,Report,"McGee, Miranda",San Marcos Pkwy/E Access Rd
170000086417,12/15/2017  2:36:03 AM,Trespassing/Unwanted,Arrest,"Contreras, Ysidro",1113 N IH 35
170000086423,12/15/2017  2:53:39 AM,Suspicious Circumstances,Multiple Arrest,"Tureaud, Benjamin",Eastwood St/Mill St
170000086431,12/15/2017  4:14:17 AM,Disturbance - Verbal,Arrest,"Murphy, Logan",1610 N IH 35
170000086435,12/15/2017  6:21:30 AM,Criminal Mischief,Report,"Murphy, Logan",1011 N IH 35
170000086444,12/15/2017  9:21:54 AM,Accident - Hit and Run,Blue Form Issue,"Alvarado, Manuel",625 E Hopkins St
170000086445,12/15/2017  10:03:27 AM,Trespassing/Unwanted,Warning,"Williams, Jack",1200 Hwy 80
170000086446,12/15/2017  10:08:18 AM,Accident - Minor,Blue Form Issue,"Scott, Charles",Post Rd/Bobcat Dr
170000086447,12/15/2017  10:24:09 AM,Theft,Refer To COPR,"Easterly, Evan",1900 Medical Pkwy
170000086455,12/15/2017  11:07:50 AM,Accident - Minor,Blue Form Issue,"Easterly, Evan",2041 S IH 35
170000086462,12/15/2017  11:53:17 AM,Accident - Unknown,Report,"Easterly, Evan",201 NB
170000086464,12/15/2017  12:08:20 PM,Accident - Minor,Blue Form Issue,"Easterly, Evan",2050 S IH 35
170000086466,12/15/2017  12:15:48 PM,Disturbance - Phys/Fight,Arrest,"Castillo, DJ",2601 Rattler Rd
170000086475,12/15/2017  12:51:24 PM,Theft,Ref oth Agncy,"Alvarado, Manuel",2300 S IH 35
170000086476,12/15/2017  1:02:39 PM,Theft,Citation Issued,"Easterly, Evan",1015 Hwy 80
170000086478,12/15/2017  1:33:10 PM,Theft,Citation Issued,"Easterly, Evan",1015 Hwy 80
170000086483,12/15/2017  2:17:19 PM,Accident - Minor,Blue Form Issue,"Smith, Marcus",934 N IH 35
170000086485,12/15/2017  2:23:15 PM,Accident - Minor,Report,"Elrod, Candace",700blk W Wonder World Dr
170000086487,12/15/2017  2:24:22 PM,Attempt to Locate,Ref oth Agncy,,201 SB
170000086489,12/15/2017  2:43:12 PM,Accident - Minor,Report,"Williams, Jack",1004 Hwy 123
170000086497,12/15/2017  3:08:28 PM,Accident - Major/Injury,Blue Form Issue,"Easterly, Evan",204 NB
170000086500,12/15/2017  3:11:37 PM,Accident - Minor,Report,"Easterly, Evan",202 NB
170000086502,12/15/2017  3:15:44 PM,Accident - Unknown,Report,"Williams, Jack",1035 Hwy 123
170000086511,12/15/2017  4:10:23 PM,Accident - Minor,Report,"Easterly, Evan",Hwy 123/Old Bastrop Hwy
170000086514,12/15/2017  4:27:07 PM,Theft,Arrest,"Williams, Jack",1015 Hwy 80
170000086517,12/15/2017  4:36:13 PM,Welfare Concern,Warning,"Williams, Jack",1900blk S IH 35
170000086525,12/15/2017  5:11:06 PM,Accident - Minor,Report,"Williams, Jack",1000blk N IH 35
170000086531,12/15/2017  5:45:35 PM,Overdose/Poisoning,Patient Trans,"Robinson, Scott",314 Smith Ln
170000086544,12/15/2017  6:54:02 PM,Theft,Citation Issued,"McGee, Miranda",1015 Hwy 80
170000086556,12/15/2017  7:58:56 PM,Accident - Unknown,Report,"Sarver, Stephen",Posey Rd/W Access Rd
170000086565,12/15/2017  8:41:46 PM,Assist EMS,Report,"Cyrus, Lance",2007 Castle Creek Dr
170000086578,12/15/2017  9:53:12 PM,Accident - Hit and Run,Blue Form Issue,"Seals, Bradley",100blk N LBJ Dr
170000086582,12/15/2017  10:04:17 PM,Assist EMS,Assist Oth. Ag.,"Wood, John",1415 Craddock Ave
