Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
190000056948,9/7/2019  2:36:50 AM,Assist Outside Agency,No Report,"Loring, Elizabeth",1510 S IH 35
190000056950,9/7/2019  2:44:30 AM,Disturbance - Phys/Fight,No Report,"Melendrez, Jacinto",100blk S Guadalupe St
190000056951,9/7/2019  2:56:38 AM,Suspicious Person,No Report,"Williamson, Jamie",1201 Hwy 80
190000056953,9/7/2019  3:05:20 AM,Theft,No Report,"Melendrez, Jacinto",339 N Guadalupe St
190000056954,9/7/2019  3:07:34 AM,Sexual Assault,No Report,"Dehkordi, John",1600blk N IH 35
190000056955,9/7/2019  3:15:12 AM,Suspicious Vehicle,No Report,"Greenwood, Amy",LBJ Cv/Craddock Ave
190000056956,9/7/2019  3:17:21 AM,Criminal Mischief,No Report,"Anderson, Dillan",610 Uhland Rd
190000056957,9/7/2019  3:31:15 AM,Accident - Minor,Multiple Arrest,"Collier, Greg",Wonder World Dr/E Access Rd
190000056959,9/7/2019  3:33:43 AM,Disturbance - Noise,No Report,"Greenwood, Amy",250 S Stagecoach Trl
190000056960,9/7/2019  3:41:22 AM,Welfare Concern,No Report,"Williamson, Jamie",S Guadalupe St/Roosevelt St
190000056963,9/7/2019  4:15:13 AM,Welfare Concern,Arrest,"Melendrez, Jacinto",Cheatham St/S LBJ Dr
190000056964,9/7/2019  4:56:11 AM,Suspicious Circumstances,No Report,"Melendrez, Jacinto",2913 Hunter Rd
190000056965,9/7/2019  5:34:36 AM,Attempt to Locate,No Report,,208 SB
190000056969,9/7/2019  6:17:37 AM,Welfare Concern,Arrest,"SeguraLopez, Miguel",125 Elm Hill Ct
190000056970,9/7/2019  6:20:46 AM,Attempt to Locate,No Report,,205 SB
190000056974,9/7/2019  8:04:03 AM,Theft,Report,"Stephens, Paul",1610 Ramona Cir
190000056976,9/7/2019  8:17:07 AM,Welfare Concern,No Report,"Allen, Ashley",1015 Hwy 80
190000056983,9/7/2019  9:28:27 AM,Accident - Minor,No Report,"Marroquin, Christopher",1917 Dutton Dr
190000056984,9/7/2019  9:29:53 AM,Child Custody,No Report,"Stephens, Paul",2300 S IH 35
190000056985,9/7/2019  9:47:55 AM,Accident - Hit and Run,No Report,"Marroquin, Christopher",208 SB
190000056986,9/7/2019  10:05:10 AM,Accident - Minor,Report,"Bradshaw, Ed",700blk Peques St
190000056988,9/7/2019  10:18:54 AM,Supplement,Ignore,,1301 Wonder World Dr
190000056992,9/7/2019  11:25:31 AM,Mental Health Invest,Report,"SeguraLopez, Miguel",1301 Wonder World Dr
190000056995,9/7/2019  11:52:52 AM,Traffic Incident General,Blue Form Issue,,1647 Post Rd
190000056996,9/7/2019  11:53:18 AM,Burglary - Vehicle,Refer To COPR,"Allen, Ashley",210 Nicola Aly
190000056997,9/7/2019  11:59:51 AM,Animal Call,No Report,"Stephens, Paul",1050 McKinley Place Dr
190000057000,9/7/2019  12:12:55 PM,Accident - Minor,Report,"Prado, Richard",W Hutchison St/Moore St
190000057001,9/7/2019  12:15:32 PM,Trespassing/Unwanted,No Report,"Taylor, Michael",1610 N IH 35
190000057002,9/7/2019  12:24:41 PM,Attempt to Locate,No Report,,199 NB
190000057003,9/7/2019  12:28:24 PM,Attempt to Locate,Ignore,,199 NB
190000057007,9/7/2019  12:53:38 PM,Theft,Refer To COPR,,225 Ramsay St
190000057008,9/7/2019  12:59:26 PM,Accident - Hit and Run,Blue Form Issue,"Allen, Ashley",Aquarena Springs Dr/Zunker Ln
190000057012,9/7/2019  1:28:27 PM,Deliver Message,No Report,"Allen, Ashley",177 Tallow Trl
190000057020,9/7/2019  1:52:29 PM,Theft,Refer To COPR,"Colburn, Billy",202 N C M Allen Pkwy
190000057022,9/7/2019  2:01:14 PM,Investigation,No Report,"Allen, Ashley",555 Cheatham St
190000057023,9/7/2019  2:05:16 PM,Attempt to Locate,Cancelled,"Marroquin, Christopher",Hwy 123/Rattler Rd
190000057031,9/7/2019  3:04:28 PM,Theft,Refer To COPR,"Stephens, Paul",102 Willow Springs Dr
190000057033,9/7/2019  3:11:34 PM,Trespassing/Unwanted,No Report,"Taylor, Michael",730 E Hopkins St
190000057034,9/7/2019  3:15:18 PM,Alarm - Robbery,False Alarm,"Marroquin, Christopher",180 Springtown Way
190000057038,9/7/2019  3:40:52 PM,Accident - Major/Injury,Report,"Taylor, Michael",E Access Rd/Hwy 80
190000057039,9/7/2019  3:48:25 PM,Public Intoxication,No Report,"Grice, Rusty",205 S C M Allen Pkwy
190000057041,9/7/2019  3:55:25 PM,Investigation,No Report,"SeguraLopez, Miguel",2300 S IH 35
190000057042,9/7/2019  3:57:39 PM,Trespassing/Unwanted,No Report,"Greenwood, Amy",209 Armstrong St
190000057043,9/7/2019  3:59:11 PM,Accident - Minor,No Report,"Seals, Bradley",343 N LBJ Dr
190000057044,9/7/2019  4:03:28 PM,Theft,Report,"Poorboy, Duwayne",700 Barnes Dr
190000057045,9/7/2019  4:05:15 PM,Public Intoxication,No Contact,"Mueller, Justin",928 Hwy 80
190000057053,9/7/2019  4:34:21 PM,Suspicious Vehicle,No Report,"Greenwood, Amy",600 Barnes Dr
190000057054,9/7/2019  4:35:15 PM,Investigation,No Contact,"Prado, Richard",417 S Mitchell Ave
190000057055,9/7/2019  4:44:05 PM,Theft,Arrest,"Williams, Jack",1015 Hwy 80
190000057056,9/7/2019  4:45:35 PM,Theft,No Report,"Williamson, Jamie",3939 S IH 35
190000057058,9/7/2019  4:59:04 PM,Public Intoxication,Arrest,"Taylor, Michael",650 River Rd
190000057062,9/7/2019  5:16:12 PM,Welfare Concern,No Report,"Greenwood, Amy",Hwy 123/Rattler Rd
190000057064,9/7/2019  5:22:27 PM,Public Intoxication,No Report,"Greenwood, Amy",200 W Hopkins St
190000057065,9/7/2019  5:32:01 PM,Accident - Minor,Arrest,"Melendrez, Jacinto",N Edward Gary St/E Hutchison St
190000057067,9/7/2019  5:34:03 PM,Missing Person,No Report,"Taylor, Michael",555 Cheatham St
190000057069,9/7/2019  5:40:11 PM,Animal Call,No Report,,1323 Belmont Dr
190000057070,9/7/2019  5:56:56 PM,Disturbance - Phys/Fight,Arrest,"Williams, Jack",327 Lookout Ridge Lp
190000057073,9/7/2019  6:10:34 PM,Attempt to Locate,No Report,,206 SB
190000057075,9/7/2019  6:13:08 PM,Criminal Mischief,Refer To COPR,"Seals, Bradley",1707 Aquarena Springs Dr
190000057077,9/7/2019  6:18:25 PM,Domestic Dist General,Report,"Williamson, Jamie",2300 S IH 35
190000057082,9/7/2019  6:44:04 PM,Missing Person,Cancelled,,555 Cheatham St
190000057083,9/7/2019  6:53:28 PM,Disturbance - Phys/Fight,No Report,"Greenwood, Amy",300blk Mill St
190000057090,9/7/2019  7:29:20 PM,Suspicious Person,No Report,"Greenwood, Amy",500blk Harvey St
190000057091,9/7/2019  7:33:04 PM,Attempt to Locate,Ref oth Agncy,,202 SB
190000057092,9/7/2019  7:36:58 PM,Supplement,No Report,"Tennant, Casey",N Edward Gary St/E Hutchison St
190000057093,9/7/2019  7:50:17 PM,Assist EMS,No Report,"Melendrez, Jacinto",345 Champions Blvd
190000057094,9/7/2019  7:51:16 PM,Assist Outside Agency,No Report,"Loring, Elizabeth",221 Ebony St
190000057097,9/7/2019  8:02:50 PM,Accident - Minor,Report,"Foster, Norman",1001 Hwy 123
190000057095,9/7/2019  8:03:15 PM,Accident - Major/Injury,Cancelled,"Greenwood, Amy",E Access Rd/S Guadalupe St
190000057102,9/7/2019  8:19:31 PM,Accident - Minor,Report,"Greenwood, Amy",1506 S IH 35
190000057103,9/7/2019  8:23:28 PM,Close Patrol,No Report,"Anderson, Dillan",434 N Comanche St
190000057105,9/7/2019  8:31:46 PM,Accident - Major/Injury,Ignore,,Wonder World Dr/Medical Pkwy
190000057106,9/7/2019  8:32:11 PM,Accident - Major/Injury,Report,"Loring, Elizabeth",Wonder World Dr/Medical Pkwy
190000057113,9/7/2019  8:58:37 PM,Disturbance - Verbal,No Report,"Melendrez, Jacinto",1360 Thorpe Ln
190000057122,9/7/2019  9:15:10 PM,Accident - Hit and Run,No Report,"Anderson, Dillan",Aquarena Springs Dr/Mill St
190000057125,9/7/2019  9:21:33 PM,Welfare Concern,No Report,"Melendrez, Jacinto",100 Warden Ln
190000057126,9/7/2019  9:24:57 PM,Property - Lost/Found/Imp,No Report,"Greenwood, Amy",3939 S IH 35
190000057132,9/7/2019  9:58:39 PM,Harassment,No Report,"Poorboy, Duwayne",2300 S IH 35
190000057135,9/7/2019  10:05:20 PM,Disturbance - Phys/Fight,No Report,"Dehkordi, John",1850 Aquarena Springs Dr
190000057136,9/7/2019  10:09:55 PM,Disturbance - Noise,No Report,"Collier, Greg",345 Champions Blvd
190000057147,9/7/2019  10:55:04 PM,Disturbance - Noise,Verbal Warning,"Collier, Greg",1900 Aquarena Springs Dr
190000057149,9/7/2019  11:06:01 PM,Suspicious Circumstances,No Report,"Greenwood, Amy",217 Saltillo St
190000057150,9/7/2019  11:07:51 PM,Disturbance - Phys/Fight,Report,"Foster, Norman",N Guadalupe St/E Hopkins St
190000057153,9/7/2019  11:19:29 PM,Field Euthanasia,No Report,"Seals, Bradley",Academy St/Yale St
190000057154,9/7/2019  11:21:41 PM,Disturbance - Noise,Unfounded,"Williamson, Jamie",201 First St
190000057155,9/7/2019  11:36:17 PM,Narcotics/Information,No Report,"Poorboy, Duwayne",2913 Hunter Rd
190000057157,9/7/2019  11:46:30 PM,Disturbance - Noise,Verbal Warning,"Collier, Greg",201 Telluride St
190000057160,9/8/2019  12:00:19 AM,Disturbance - Noise,Verbal Warning,"Foster, Norman",522 Burleson St
190000057162,9/8/2019  12:09:52 AM,Mental Health Invest,Report,"Williamson, Jamie",801 River Rd
190000057164,9/8/2019  12:19:52 AM,Disturbance - Noise,Verbal Warning,"Collier, Greg",201 Telluride St
190000057165,9/8/2019  12:24:58 AM,Suspicious Person,No Report,"Foster, Norman",300BLK S C M Allen Pkwy
190000057166,9/8/2019  12:26:11 AM,Burglary - Vehicle,No Report,"Anderson, Dillan",1311 Belvin St
190000057167,9/8/2019  12:27:17 AM,Harassment,No Report,"Elrod, Candace",2300 S IH 35
190000057168,9/8/2019  12:36:14 AM,Disturbance - Verbal,No Report,"Collier, Greg",1800 Post Rd
190000057171,9/8/2019  12:55:22 AM,Disturbance - Noise,Citation Issued,"Foster, Norman",1415 Craddock Ave
190000057172,9/8/2019  1:02:02 AM,Foot Patrol,No Report,"Greenwood, Amy",W Hopkins St/N Guadalupe St
190000057173,9/8/2019  1:04:36 AM,Welfare Concern,No Report,"Tennant, Casey",1702 S IH 35
190000057175,9/8/2019  1:07:35 AM,Attempt to Locate,No Contact,"Foster, Norman",1415 Craddock Ave
190000057176,9/8/2019  1:19:44 AM,Accident - Hit and Run,No Report,"Dehkordi, John",222 E Hutchison St
190000057178,9/8/2019  1:25:51 AM,Foot Patrol,No Report,"Foster, Norman",W San Antonio St/Guadalupe St
190000057179,9/8/2019  1:34:47 AM,Flagged Down,No Report,"Loring, Elizabeth",120 E San Antonio St
190000057180,9/8/2019  1:38:17 AM,Pedestrian Stop,Verbal Warning,"Foster, Norman",W Hopkins St/N Guadalupe St
190000057181,9/8/2019  1:42:06 AM,Foot Patrol,No Report,"Foster, Norman",W Hopkins St/N Guadalupe St
190000057182,9/8/2019  1:44:23 AM,Disturbance - Noise,Unfounded,"Collier, Greg",1651 Post Rd
190000057183,9/8/2019  1:47:20 AM,Investigation,No Report,"Putnam, Justin",110 E MLK Dr
190000057184,9/8/2019  1:47:42 AM,Disturbance - Noise,Citation Issued,"Collier, Greg",201 Telluride St
190000057185,9/8/2019  1:52:55 AM,Disturbance - Phys/Fight,No Report,"Tennant, Casey",1113 Faris St
190000057186,9/8/2019  1:55:50 AM,Disturbance - Noise,Ignore,,201 Telluride St
190000057187,9/8/2019  1:56:41 AM,Investigation,No Report,"Melendrez, Jacinto",165 S Guadalupe St
190000057188,9/8/2019  1:58:39 AM,Disturbance - Phys/Fight,No Report,"Foster, Norman",137 N Guadalupe St
190000057190,9/8/2019  2:20:57 AM,Disturbance - Phys/Fight,No Report,,1111 Avalon Ave
190000057191,9/8/2019  2:21:05 AM,Welfare Concern,No Report,"Melendrez, Jacinto",W Sessom Dr/N LBJ Dr
190000057194,9/8/2019  2:48:47 AM,Disturbance - Noise,Verbal Warning,"Collier, Greg",301 Telluride St
190000057195,9/8/2019  2:50:20 AM,Disturbance - Noise,Cancelled,"Melendrez, Jacinto",210 N Edward Gary St
190000057196,9/8/2019  2:50:47 AM,Investigation,Arrest,"Melendrez, Jacinto",123 N Edward Gary St
190000057197,9/8/2019  3:08:27 AM,Welfare Concern,Arrest,"Collier, Greg",Davis Ln/E Access Rd
190000057200,9/8/2019  3:25:05 AM,Suspicious Vehicle,No Report,"Foster, Norman",Craddock Ave/Hamilton Ave
190000057201,9/8/2019  3:41:47 AM,Disturbance - Verbal,No Report,"Greenwood, Amy",Salas Dr/Teron Dr
190000057202,9/8/2019  3:55:29 AM,Disturbance - Noise,No Report,"Collier, Greg",1100 Uhland Rd
190000057203,9/8/2019  3:58:59 AM,Mental Health Invest,No Report,"Loring, Elizabeth",1229 N LBJ Dr
190000057204,9/8/2019  4:03:21 AM,Disturbance - Verbal,No Report,"Foster, Norman",1707 Aquarena Springs Dr
190000057205,9/8/2019  4:10:56 AM,Disturbance - Noise,No Report,"Loring, Elizabeth",401 N Fredericksburg St
190000057206,9/8/2019  4:22:50 AM,Disturbance - Noise,Unfounded,"Williamson, Jamie",1250 Sadler Dr
190000057209,9/8/2019  4:32:13 AM,Disturbance - Verbal,No Report,"Foster, Norman",1800 Post Rd
190000057212,9/8/2019  4:49:30 AM,Burglary - Habitation,Report,"Melendrez, Jacinto",417 N Comanche St
190000057213,9/8/2019  5:10:46 AM,Suspicious Person,No Report,"Collier, Greg",Lindsey St/N Comanche St
190000057214,9/8/2019  6:18:15 AM,Attempt to Locate,No Report,,3900blk Hwy 123
190000057215,9/8/2019  7:01:20 AM,Suspicious Circumstances,No Report,"Stephens, Paul",613 W San Antonio St
190000057217,9/8/2019  7:10:41 AM,Disturbance - Verbal,No Report,"SeguraLopez, Miguel",900 Bugg Ln
190000057218,9/8/2019  7:18:18 AM,Mental Health Transport,No Report,,1301 Wonder World Dr
190000057224,9/8/2019  8:25:52 AM,Animal Call,Verbal Warning,"Mendoza, Celedonio",104   Nichols Dr
190000057225,9/8/2019  8:36:10 AM,Investigation,No Report,"Stephens, Paul",704 E Hopkins St
190000057228,9/8/2019  9:27:28 AM,Property - Lost/Found/Imp,No Report,"Mendoza, Celedonio",Charles Austin Dr/RR Tracks
190000057232,9/8/2019  10:12:11 AM,Mental Health Invest,No Report,"Taylor, Michael",110 W Hillcrest Dr
190000057234,9/8/2019  10:45:54 AM,Attempt to Locate,No Report,,201 NB
190000057235,9/8/2019  11:18:57 AM,Attempt to Locate,No Report,,199 NB
190000057240,9/8/2019  12:17:56 PM,Welfare Concern,No Report,"Stephens, Paul",700 Barnes Dr
190000057244,9/8/2019  1:08:31 PM,Attempt to Locate,No Report,,204 NB
190000057245,9/8/2019  1:13:57 PM,Attempt to Locate,No Report,,208 NB
190000057251,9/8/2019  1:41:47 PM,Suspicious Circumstances,No Report,"SeguraLopez, Miguel",1015 Hwy 80
190000057253,9/8/2019  1:44:21 PM,Endanger/Abandon,No Report,"Bradshaw, Ed",105 Wonder World Dr
190000057255,9/8/2019  1:45:52 PM,Attempt to Locate,No Report,,209 SB
190000057257,9/8/2019  1:50:35 PM,Close Patrol,Cancelled,"Stephens, Paul",300blk Ellis St
190000057258,9/8/2019  2:03:10 PM,Welfare Concern,No Report,"SeguraLopez, Miguel",Clovis Barker Rd/Hwy 123
190000057260,9/8/2019  2:06:10 PM,Attempt to Locate,Ref oth Agncy,,199 SB
190000057262,9/8/2019  2:17:31 PM,Child Custody,No Report,"Marroquin, Christopher",2300 S IH 35
190000057263,9/8/2019  2:17:41 PM,Directed/Area Enforcement,No Report,"Mendoza, Celedonio",108 Panorama Dr
190000057270,9/8/2019  2:36:10 PM,Trespassing/Unwanted,No Report,"Taylor, Michael",1642 Aquarena Springs Dr
190000057272,9/8/2019  2:38:17 PM,Directed/Area Enforcement,No Report,"Mendoza, Celedonio",W Hutchison St/Mary St
190000057275,9/8/2019  2:42:31 PM,Evading Arr/Det - Foot,Detention Juv,"SeguraLopez, Miguel",601 River Rd
190000057277,9/8/2019  3:05:44 PM,Directed/Area Enforcement,No Report,"Mendoza, Celedonio",W Hutchison St/Mary St
190000057280,9/8/2019  3:18:10 PM,Theft,Citation Issued,"Marroquin, Christopher",1015 Hwy 80
190000057282,9/8/2019  3:26:24 PM,Assault,No Report,"Mendoza, Celedonio",170 Charles Austin Dr
190000057283,9/8/2019  3:29:35 PM,Animal Deceased-Clean Up,No Report,,800blk W MLK Dr
190000057286,9/8/2019  3:36:16 PM,Burglary - Vehicle,Report,"Marroquin, Christopher",601 River Rd
190000057291,9/8/2019  4:01:52 PM,Public Assist,No Report,"Mendoza, Celedonio",170   Charles Austin Dr
190000057292,9/8/2019  4:03:38 PM,Suspicious Person,No Report,"Putnam, Justin",100 Warden Ln
190000057293,9/8/2019  4:04:12 PM,Trespassing/Unwanted,No Report,"Taylor, Michael",1631 Aquarena Springs Dr
190000057295,9/8/2019  4:15:00 PM,Theft,Report,"Greenwood, Amy",3939 S IH 35
190000057296,9/8/2019  4:22:05 PM,Suspicious Person,Verbal Warning,"Putnam, Justin",1108 N IH 35
190000057300,9/8/2019  4:42:06 PM,Property - Lost/Found/Imp,No Report,"Putnam, Justin",2300 S IH 35
190000057302,9/8/2019  4:59:40 PM,Disturbance - Verbal,No Report,"Williams, Jack",1005 N IH 35
190000057304,9/8/2019  5:21:54 PM,Animal Call,No Report,"Seals, Bradley",200 W Hopkins St
190000057305,9/8/2019  5:25:59 PM,Suicidal Person,No Contact,"Williams, Jack",1005 N IH 35
190000057307,9/8/2019  5:59:13 PM,Attempt to Locate,No Report,,200 NB
190000057309,9/8/2019  6:11:46 PM,Assault,No Report,"Williams, Jack",900 Hwy 80
190000057311,9/8/2019  6:21:39 PM,Threat,No Report,"Poorboy, Duwayne",911 Hwy 80
190000057313,9/8/2019  6:33:35 PM,Alarm - Robbery,False Alarm,"Putnam, Justin",180 Springtown Way
190000057314,9/8/2019  6:35:09 PM,Trespassing/Unwanted,Warning,"Fischer, Vincent",1701 N IH 35
190000057316,9/8/2019  6:46:03 PM,Missing Person,No Report,"Williams, Jack",1651 Post Rd
190000057317,9/8/2019  6:54:52 PM,Suspicious Circumstances,No Report,"Greenwood, Amy",4015 S Ih 35
190000057318,9/8/2019  7:01:01 PM,Assist EMS,Ignore,,207 Tampico St
190000057319,9/8/2019  7:01:06 PM,Assist EMS,Cancelled,"Williams, Jack",207 Tampico St
190000057327,9/8/2019  8:05:43 PM,Assault,Report,"Greenwood, Amy",1000blk Leah Ave
190000057328,9/8/2019  8:07:51 PM,Disturbance - Phys/Fight,Cancelled,,1000 Leah Ave
190000057329,9/8/2019  8:11:27 PM,Investigation,No Report,"Poorboy, Duwayne",2300 S IH 35
190000057330,9/8/2019  8:15:00 PM,Suicidal Person,No Report,"Tennant, Casey",1506 S IH 35
190000057333,9/8/2019  8:22:03 PM,Accident - Minor,No Report,"Foster, Norman",2745 Hunter Rd
190000057334,9/8/2019  8:22:47 PM,Disturbance - Phys/Fight,Arrest,"Williamson, Jamie",650 E Hopkins St
190000057335,9/8/2019  8:35:11 PM,Assist EMS,Ignore,,210 Springtown Way
190000057336,9/8/2019  8:35:15 PM,Assist EMS,No Report,"Melendrez, Jacinto",210 Springtown Way
190000057338,9/8/2019  8:43:25 PM,Accident - Minor,Report,"Williamson, Jamie",1200blk Old Martindale Rd
190000057339,9/8/2019  8:43:25 PM,Disturbance - Verbal,Arrest,"Greenwood, Amy",1850 Aquarena Springs Dr
190000057341,9/8/2019  8:56:43 PM,Alarm - Robbery,False Alarm,"Greenwood, Amy",419 Riverside Dr
190000057344,9/8/2019  9:10:32 PM,Disturbance - Verbal,No Report,"Greenwood, Amy",1631 Aquarena Springs Dr
190000057345,9/8/2019  9:14:30 PM,Investigation,Arrest,"Crook, Daniel",1307 Uhland Rd
190000057347,9/8/2019  9:19:46 PM,Disturbance - Verbal,No Report,"Anderson, Dillan",112 West Ave
190000057348,9/8/2019  9:20:39 PM,Disturbance - Verbal,No Report,,112 West Ave
190000057349,9/8/2019  9:24:12 PM,Discharged Firearm,No Report,"Tennant, Casey",1518 Old Ranch Road 12
190000057350,9/8/2019  9:27:47 PM,Burglary - Habitation,No Report,"Williamson, Jamie",801 River Rd
190000057353,9/8/2019  9:49:38 PM,Disturbance - Phys/Fight,Arrest,"Melendrez, Jacinto",1360 Thorpe Ln
190000057355,9/8/2019  9:54:26 PM,Accident - Major/Injury,Report,"Greenwood, Amy",1101 Hwy 123
190000057357,9/8/2019  10:18:10 PM,Public Intoxication,Arrest,"Greenwood, Amy",1301 Wonder World Dr
190000057358,9/8/2019  10:19:10 PM,Accident - Minor,No Report,"Williamson, Jamie",1290 Wonder World Dr
190000057360,9/8/2019  10:33:08 PM,Suspicious Person,No Report,"Melendrez, Jacinto",1054 Sycamore St
190000057361,9/8/2019  10:37:20 PM,EMS Emergency Transfer,Ignore,,1301 Wonder World Dr
190000057362,9/8/2019  10:49:53 PM,Welfare Concern,No Report,"Putnam, Justin",Wonder World Dr/W Access Rd
190000057363,9/8/2019  10:54:12 PM,Suspicious Person,No Report,"Williamson, Jamie",1005 N IH 35
190000057364,9/8/2019  11:11:40 PM,Disturbance - Noise,Unfounded,"Dehkordi, John",503 Uhland Rd
190000057365,9/8/2019  11:15:35 PM,Welfare Concern,No Report,"Williamson, Jamie",1646 Aquarena Springs Dr
190000057366,9/8/2019  11:28:17 PM,Indecent Exposure,Citation Issued,"Foster, Norman",200blk N LBJ Dr
190000057368,9/8/2019  11:32:23 PM,Investigation,No Report,"Poorboy, Duwayne",1944 S IH 35
190000057370,9/9/2019  12:16:28 AM,Attempt to Locate,Ref oth Agncy,,204 NB
190000057372,9/9/2019  12:18:15 AM,Suspicious Vehicle,No Report,"Foster, Norman",200blk Johns St
190000057374,9/9/2019  12:28:32 AM,Trespassing/Unwanted,No Contact,"Greenwood, Amy",1429 N IH 35
190000057377,9/9/2019  12:56:03 AM,Trespassing/Unwanted,Cancelled,,304 Cordero Dr
190000057378,9/9/2019  12:56:48 AM,Welfare Concern,No Report,"Williamson, Jamie",928 Hwy 80
190000057394,9/9/2019  4:05:52 AM,Welfare Concern,Arrest,"Foster, Norman",1640 Aquarena Springs Dr
190000057397,9/9/2019  4:33:16 AM,Barking Dog,No Report,"Williamson, Jamie",319 Saltillo St
190000057399,9/9/2019  4:54:19 AM,Information,No Report,,2300 S IH 35
190000057406,9/9/2019  7:13:13 AM,Directed/Area Enforcement,Warning,"Castillo, Daniel",1400blk Post Rd
190000057407,9/9/2019  7:13:42 AM,Directed/Area Enforcement,No Report,"Sembera, Jeremy",1401 Davis Ln
190000057408,9/9/2019  7:16:54 AM,Assist Animal Control,No Report,"Duckworth, Daniel",109 E McCarty Ln
190000057411,9/9/2019  7:24:13 AM,Directed/Area Enforcement,No Report,"Harrison, Todd",1300 Girard Ave
190000057412,9/9/2019  7:25:46 AM,Directed/Area Enforcement,No Report,"Beller, Paul",1805 Peter Garza St
190000057418,9/9/2019  7:40:21 AM,Attempt to Locate,No Report,"Beller, Paul",Wonder World Dr/Sadler Dr
190000057419,9/9/2019  7:42:30 AM,Directed/Area Enforcement,No Report,"Castillo, Daniel",1400blk Post Rd
190000057423,9/9/2019  7:54:14 AM,Suspicious Vehicle,No Report,"Slaughter, Dustin",121 E DeZavala Dr
190000057427,9/9/2019  8:09:10 AM,Close Patrol,No Report,,700blk W Hopkins St
190000057430,9/9/2019  8:15:41 AM,Burglary - Building,Report,"Beller, Paul",2319 S IH 35
190000057433,9/9/2019  8:36:13 AM,Theft,No Report,"Sembera, Jeremy",Cypress Hills Rd/Sage Meadows Dr
190000057436,9/9/2019  8:59:22 AM,Mental Health Invest,No Report,"Duckworth, Daniel",1200 N Bishop St
190000057438,9/9/2019  9:05:46 AM,Directed/Area Enforcement,No Report,"Castillo, Daniel",1000blk W Hopkins St
190000057440,9/9/2019  9:14:27 AM,Burglary - Building,Report,"Castillo, Daniel",1610 N IH 35
190000057444,9/9/2019  9:23:25 AM,Close Patrol,No Report,"Harrison, Todd",700blk W Hopkins St
190000057449,9/9/2019  9:37:46 AM,Property - Lost/Found/Imp,No Report,"Ellingson, Brian",200 W Hopkins St
190000057452,9/9/2019  9:50:06 AM,Trespassing/Unwanted,Arrest,"Duckworth, Daniel",2913 Hunter Rd
190000057454,9/9/2019  9:55:57 AM,Missing Person,No Report,"Castillo, DJ",2601 Rattler Rd
190000057459,9/9/2019  10:15:21 AM,Investigation,No Report,"Ellingson, Brian",1944 S IH 35
190000057460,9/9/2019  10:30:59 AM,Mental Health Invest,No Report,"Sheridan, Grant",1200 N Bishop St
190000057462,9/9/2019  10:33:50 AM,Fraud,Report,"Sembera, Jeremy",1004 N IH 35
190000057463,9/9/2019  10:37:26 AM,Theft,Report,"Castillo, Daniel",201 First St
190000057468,9/9/2019  11:03:17 AM,Suspicious Person,No Report,"Castillo, Daniel",350 North St
190000057470,9/9/2019  11:08:04 AM,Threat,No Report,"Duckworth, Daniel",2300 S IH 35
190000057471,9/9/2019  11:12:43 AM,Trespassing/Unwanted,No Report,"Castillo, Daniel",1651 Post Rd
190000057472,9/9/2019  11:17:11 AM,Public Assist,No Report,"Sembera, Jeremy",315 Reynolds St
190000057473,9/9/2019  11:17:58 AM,Directed/Area Enforcement,No Report,"Harrison, Todd",100blk Hill Dr
190000057474,9/9/2019  11:25:11 AM,Attempt to Locate,No Report,,207 SB
190000057475,9/9/2019  11:25:27 AM,Community Contact,No Report,"Harrison, Todd",100blk Hill Dr
190000057476,9/9/2019  11:29:26 AM,Suspicious Vehicle,No Report,"Duggins, Delton",2601 Rattler Rd
190000057477,9/9/2019  11:31:47 AM,Trespassing/Unwanted,No Report,"Kennedy, Kye",1200 N IH 35
190000057479,9/9/2019  11:45:29 AM,Property - Lost/Found/Imp,Cancelled,"Harrison, Todd",2300 S IH 35
190000057481,9/9/2019  11:49:14 AM,Trespassing/Unwanted,No Contact,"Kennedy, Kye",E Access Rd/Hwy 123
190000057482,9/9/2019  11:50:37 AM,Property - Lost/Found/Imp,No Report,"Drake, Denise",2300 S IH 35
190000057483,9/9/2019  12:09:58 PM,Theft,No Report,"Castillo, Daniel",1702 N IH 35
190000057484,9/9/2019  12:11:25 PM,Investigation,No Report,"Beach, Brian",201 Telluride St
190000057485,9/9/2019  12:14:17 PM,Attempt to Locate,No Report,,901 Hwy 80
190000057487,9/9/2019  12:23:59 PM,Assist Fire Department,No Report,"Ellingson, Brian",200 Springtown Way
190000057488,9/9/2019  12:25:39 PM,Property - Lost/Found/Imp,No Report,"Beller, Paul",3939 S IH 35
190000057490,9/9/2019  12:27:33 PM,Marijuana,No Report,"Castillo, Daniel",1015 Hwy 80
190000057491,9/9/2019  12:33:58 PM,Suspicious Vehicle,No Report,"Duckworth, Daniel",2721 Handler Hlw
190000057492,9/9/2019  12:38:09 PM,Investigation,No Report,"Beach, Brian",405 Faris St
190000057493,9/9/2019  12:51:11 PM,Accident - Unknown,Report,"Duckworth, Daniel",Wonder World Dr/Stagecoach Trl
190000057496,9/9/2019  1:05:39 PM,Close Patrol,No Report,,1000 Technology Way
190000057497,9/9/2019  1:12:18 PM,Assist EMS,No Report,"Ellingson, Brian",503 Springtown Way
190000057499,9/9/2019  1:17:36 PM,Burglary - Vehicle,Report,"Duckworth, Daniel",2300 S IH 35
