Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
180000061315,2018-09-25T18:20:10Z,Accident - Minor,Report,"Cope, John",641 E Hopkins St
180000061325,2018-09-25T19:43:04Z,Sexual Assault,Report,"Tureaud, Benjamin",2300 S IH 35
180000061372,2018-09-25T23:39:19Z,Disturbance - Noise,Verbal Warning,"Alvarado, Manuel",100 Warden Ln
180000061380,2018-09-26T00:08:48Z,Investigation,Verbal Warning,"Cope, John",139 E Hopkins St
180000061386,2018-09-26T00:21:16Z,Investigation,Citation Issued,"Myers, Sam",120 E San Antonio St
180000061388,2018-09-26T00:37:35Z,Investigation,Citation Issued,"Myers, Sam",100 W Hopkins St
180000061395,2018-09-26T01:32:16Z,Disturbance - Phys/Fight,Citation Issued,"Dehkordi, John",126 S Guadalupe St
180000061404,2018-09-26T02:26:14Z,Burglary - Habitation,Report,"Alvarado, Manuel",1106 Chestnut St
180000061411,2018-09-26T04:07:16Z,Burglary - Vehicle,Report,"Williams, Jack",825 Benning St
180000061413,2018-09-26T04:18:53Z,Marijuana,Arrest,"Pierce, Basil",339 N Guadalupe St
180000061414,2018-09-26T04:19:10Z,Disturbance - Verbal,Report,"Williams, Jack",518 Linda Dr
180000061416,2018-09-26T04:28:48Z,Mental Health Invest,Report,"Murphy, Logan",228 Capistrano Dr
180000061426,2018-09-26T07:05:46Z,Accident - Minor,Report,"Marroquin, Christopher",Newberry Trl/Hwy 21
180000061437,2018-09-26T07:49:25Z,Accident - Major/Injury,Report,"Marroquin, Christopher",1006 Hwy 80
180000061480,2018-09-26T09:42:51Z,Assault,Citation Issued,"Castillo, DJ",2601 Rattler Rd
180000061493,2018-09-26T10:33:53Z,Fraud,Report,"Scott, Charles",1515 Aquarena Springs Dr
180000061494,2018-09-26T10:36:01Z,Disorderly Conduct,Citation Issued,"Duggins, Delton",2601 Rattler Rd
180000061500,2018-09-26T11:17:25Z,Harassment,Report,"Anderson, Dillan",2300 S IH 35
180000061501,2018-09-26T11:23:30Z,Disturbance - Verbal,Arrest,"Marroquin, Christopher",736 Clearview Cir
180000061534,2018-09-26T14:05:41Z,Theft,Report,"Dehkordi, John",1525 Aquarena Springs Dr
180000061551,2018-09-26T15:13:32Z,Fraud,Ref oth Agncy,"Marroquin, Christopher",205 Cheatham St
180000061556,2018-09-26T15:36:38Z,Suspicious Person,Arrest,"Anderson, Dillan",2201 Hunter Rd
180000061559,2018-09-26T15:47:29Z,Animal Call,Ref oth Agncy,,1500 Marlton St
180000061560,2018-09-26T15:53:19Z,Narcotics/Information,Citation Issued,"Duggins, Delton",2601 Rattler Rd
180000061565,2018-09-26T16:30:58Z,Chest Pain,No Patient Tran,"Storey, Nicole",1401 E McCarty Ln
180000061597,2018-09-26T18:46:40Z,Wanted Person,Arrest,"Nevarez, Phillip",215 Capistrano Dr
180000061608,2018-09-26T19:34:14Z,Public Assist,Ref oth Agncy,,1001 Old Ranch Road 12
180000061621,2018-09-26T20:46:48Z,Suicidal Person,Report,"Allen, Ashley",409 Faris St
180000061622,2018-09-26T20:54:16Z,Mental Health Invest,Report,"Mendoza, Celedonio",1506 S IH 35
180000061631,2018-09-26T21:44:30Z,Attempt to Locate,Ref oth Agncy,"Dehkordi, John",210 SB
180000061647,2018-09-26T23:41:11Z,Disturbance - Noise,Verbal Warning,"Sarver, Stephen",1271 Sadler Dr
180000061652,2018-09-27T00:18:19Z,Suspicious Vehicle,Arrest,"Allen, Ashley",310 N IH 35
180000061653,2018-09-27T00:28:38Z,Viol City Ordinance,Verbal Warning,"Dehkordi, John",205 S C M Allen Pkwy
180000061661,2018-09-27T01:20:21Z,Disturbance - Phys/Fight,Verbal Warning,"Melendrez, Jacinto",1126 Sycamore St
180000061666,2018-09-27T02:22:54Z,Wanted Person,Arrest,"Mendoza, Celedonio",N LBJ Dr/E Hutchison St
180000061671,2018-09-27T03:55:31Z,Attempt to Locate,Verbal Warning,"Swillinger, Brandon",210 SB
180000061673,2018-09-27T04:57:53Z,Vehicle Theft,Report,"Swillinger, Brandon",1011 Wonder World Dr
180000061676,2018-09-27T06:00:00Z,Accident - Major/Injury,Report,"Anderson, Dillan",330 Barnes Dr
180000061677,2018-09-27T06:22:46Z,Attempt to Locate,Ref oth Agncy,"Scott, Charles",209 SB
180000061722,2018-09-27T10:23:12Z,Trespassing/Unwanted,Warning,"Anderson, Dillan",1015 Hwy 80
180000061727,2018-09-27T10:47:04Z,Accident - Minor,Report,"Anderson, Dillan",Jackman St/Gravel St
180000061740,2018-09-27T11:34:49Z,Disturbance - Phys/Fight,Multiple Arrest,"Anderson, Dillan",1200 Hwy 80
180000061742,2018-09-27T11:36:48Z,Burglary - Vehicle,Report,"Verver, Elias",1150 E River Ridge Pkwy
180000061746,2018-09-27T12:21:10Z,Trespassing/Unwanted,Warning,"Scott, Charles",105 N IH 35
180000061747,2018-09-27T12:30:05Z,Assault,Detention Juv,"Nevarez, Phillip",1301 Hwy 123
180000061751,2018-09-27T12:40:37Z,Vehicle Theft,Report,"Scott, Charles",417 N Comanche St
180000061761,2018-09-27T14:07:42Z,Disturbance - Noise,Verbal Warning,"Marroquin, Christopher",1271 Sadler Dr
180000061765,2018-09-27T14:19:19Z,Fraud,Report,"Allen, Ashley",301 N C M Allen Pkwy
180000061768,2018-09-27T15:23:09Z,Accident - Minor,Report,"Marroquin, Christopher",917 N IH 35
180000061777,2018-09-27T16:27:55Z,Assault,Detention Juv,"Melendrez, Jacinto",400 Linda Dr
180000061783,2018-09-27T17:17:08Z,Accident - Major/Injury,Report,"Marroquin, Christopher",Cheatham St/S LBJ Dr
180000061784,2018-09-27T17:19:44Z,Accident - Minor,Report,"Dehkordi, John",1400 Aquarena Springs Dr
180000061785,2018-09-27T17:20:05Z,Accident - Minor,Blue Form Issue,"Contreras, Ysidro",201 E Access Rd
180000061802,2018-09-27T18:50:03Z,Theft,Report,"Cormier, Jayson",2020 Nevada St
180000061805,2018-09-27T19:25:57Z,Marijuana,Verbal Warning,"Royal, GeCorrie",755 River Rd
180000061840,2018-09-27T22:08:49Z,Sexual Assault,Report,"Fischer, Vincent",2300 S IH 35
180000061853,2018-09-27T22:50:15Z,Suspicious Vehicle,Citation Issued,"Bartsch, Brent",Ridgewood/Joshua Dr
180000061854,2018-09-27T22:55:00Z,Suspicious Circumstances,Warning,"Contreras, Ysidro",721 Foxtail Run
180000061858,2018-09-27T23:19:39Z,Accident - Hit and Run,Blue Form Issue,,135 Long St
180000061865,2018-09-27T23:57:43Z,Trespassing/Unwanted,Warning,"Dehkordi, John",650 River Rd
180000061871,2018-09-28T00:35:47Z,Disturbance - Noise,Verbal Warning,"Dehkordi, John",112 West Ave
180000061891,2018-09-28T01:56:07Z,Investigation,Verbal Warning,"Poorboy, Duwayne",555 Cheatham St
180000061903,2018-09-28T03:13:25Z,Disturbance - Noise,Verbal Warning,"Cope, John",1415 Craddock Ave
180000061942,2018-09-28T08:40:47Z,Sexual Assault - Child,Report,"Beller, Paul",1500 Blk S IH 35
180000061943,2018-09-28T08:42:33Z,Fraud,Ref oth Agncy,,2300 S IH 35
180000061948,2018-09-28T09:17:22Z,Suspicious Person,Ref oth Agncy,"Slaughter, Dustin",
180000061965,2018-09-28T11:07:26Z,Burglary - Habitation,Report,"Ellingson, Brian",401 N Fredericksburg St
180000061966,2018-09-28T11:09:38Z,Suicidal Person,Report,"Ellingson, Brian",328 S Guadalupe St
180000061967,2018-09-28T11:12:30Z,Burglary - Vehicle,Refer To COPR,,1805 N IH 35
180000061971,2018-09-28T11:29:44Z,Assault,Detention Juv,"Wooten, Christopher",301 Foxtail Run
180000061980,2018-09-28T12:24:18Z,Animal Call,Ref oth Agncy,,131 N Guadalupe St
180000061992,2018-09-28T13:41:35Z,Accident - Minor,Report,"Verver, Elias",210 NB
180000061994,2018-09-28T13:52:47Z,Wanted Person,Arrest,"Slaughter, Dustin",1004 Hwy 123
180000061997,2018-09-28T14:09:08Z,911 Transfer,Ref oth Agncy,,AXL00686 W SECTOR - AT&T MOBILITYOBILITY
180000061999,2018-09-28T14:17:49Z,Viol City Ordinance,Verbal Warning,"Sembera, Jeremy",800blk Sturgeon Dr
180000062003,2018-09-28T14:48:03Z,Accident - Hit and Run,Ref oth Agncy,,210 NB
180000062018,2018-09-28T15:44:36Z,Public Assist,Ref oth Agncy,,880 River Rd
180000062028,2018-09-28T16:08:00Z,Wanted Person,Arrest,"Beach, Brian",518 Linda Dr
180000062033,2018-09-28T16:34:32Z,Theft,Warning,"Murphy, Logan",102 Willow Springs Dr
180000062039,2018-09-28T16:59:30Z,Civil Matter,Arrest,"Cope, John",103 Azolar Dr
180000062057,2018-09-28T19:01:20Z,Assault,Report,"Bennett, Caitlyn",1631 Aquarena Springs Dr
180000062063,2018-09-28T19:40:20Z,Fraud,Report,"Wisener, Andrew",2300 S IH 35
180000062075,2018-09-28T20:58:46Z,Accident - Minor,Blue Form Issue,"Bennett, Caitlyn",N Guadalupe St/Pat Garrison St
180000062102,2018-09-28T22:12:12Z,Theft,Report,"Sembera, Jeremy",1650 River Rd
180000062122,2018-09-28T22:58:46Z,Disturbance - Noise,Verbal Warning,"Gonzales, Gavin",1011 Wonder World Dr
180000062123,2018-09-28T23:01:20Z,Investigation,Arrest,"Almendarez, Ramio",120 E San Antonio St
180000062126,2018-09-28T23:24:12Z,Investigation,Arrest,"Almendarez, Ramio",120 E San Antonio St
180000062128,2018-09-28T23:28:43Z,Disturbance - Noise,Verbal Warning,"Murphy, Logan",806 Hazelton St
180000062131,2018-09-28T23:38:31Z,Accident - Minor,Report,"Almendarez, Ramio",217 E Hopkins St
180000062138,2018-09-29T00:05:01Z,Disturbance - Noise,Verbal Warning,"Murphy, Logan",613 W San Antonio St
180000062173,2018-09-29T02:10:09Z,Suspicious Vehicle,Verbal Warning,"Gonzales, Gavin",Civic Center Lp/Clovis Barker Rd
180000062175,2018-09-29T02:15:08Z,Alcohol Violation,Verbal Warning,"Kennedy, Kye",139 E Hopkins St
180000062178,2018-09-29T02:22:12Z,Suspicious Person,Arrest,"Almendarez, Ramio",202 E San Antonio St
180000062191,2018-09-29T03:09:37Z,Welfare Concern,Multiple Arrest,"Bennett, Caitlyn",1701 Mill St
180000062194,2018-09-29T03:44:09Z,Suspicious Person,Arrest,"Murphy, Logan",809 S Loop St
180000062206,2018-09-29T04:38:25Z,Disturbance - Phys/Fight,Arrest,"Murphy, Logan",801 River Rd
180000062209,2018-09-29T05:56:14Z,Attempt to Locate,Ref oth Agncy,,1300 Hwy 80
180000062210,2018-09-29T06:27:26Z,Mental Health Invest,Report,"Wisener, Andrew",1301 Wonder World Dr
180000062234,2018-09-29T11:21:40Z,Theft,Citation Issued,"Ellingson, Brian",920 Hwy 80
180000062249,2018-09-29T13:34:18Z,Investigation,Report,"Raven, Scott",2600 Hwy 21
180000062253,2018-09-29T13:51:15Z,Property - Lost/Found/Imp,Ref oth Agncy,,2300 S IH 35
180000062257,2018-09-29T14:05:49Z,Theft,Citation Issued,"Sembera, Jeremy",1015 Hwy 80
180000062274,2018-09-29T15:34:49Z,Accident - Minor,Report,"Ellingson, Brian",1701 Mill St
180000062275,2018-09-29T15:40:55Z,,Ref oth Agncy,,155 Wonder World Dr
180000062277,2018-09-29T16:28:59Z,Criminal Mischief,Report,"Murphy, Logan",2300 S IH 35
180000062278,2018-09-29T16:32:03Z,Theft,Citation Issued,"Cope, John",1015 Hwy 80
180000062281,2018-09-29T16:42:52Z,Accident - Minor,Report,"Blackwood, Kevin",Lindsey St/N Fredericksburg St
180000062282,2018-09-29T16:46:28Z,Burglary - Vehicle,Report,"Rocha, Devin",3939 S IH 35
180000062287,2018-09-29T16:53:42Z,Viol City Ordinance,Verbal Warning,"Tureaud, Benjamin",1005 Hwy 80
180000062295,2018-09-29T18:05:26Z,Welfare Concern,Arrest,"McGee, Miranda",1525 Aquarena Springs Dr
180000062297,2018-09-29T18:16:16Z,Accident - Hit and Run,Blue Form Issue,"Blackwood, Kevin",224 North St
180000062301,2018-09-29T18:31:57Z,Accident - Major/Injury,Report,"Bennett, Caitlyn",E Access Rd/Hwy 123
180000062303,2018-09-29T18:35:31Z,Assault,Report,"McGee, Miranda",208 NB
180000062306,2018-09-29T19:15:42Z,Disturbance - Verbal,Refer To COPR,"Blackwood, Kevin",1951 Aquarena Springs Dr
180000062318,2018-09-29T20:07:37Z,Accident - Minor,Blue Form Issue,"Alvarado, Manuel",Aquarena Springs Dr/Charles Austin St
180000062322,2018-09-29T20:15:31Z,Burglary - Habitation,Report,"McGee, Miranda",1655 Mill St
180000062323,2018-09-29T20:18:09Z,Suspicious Circumstances,Ref oth Agncy,,2388 Purple Martin Pl
180000062324,2018-09-29T20:22:33Z,Accident - Fleet,Report,"Alvarado, Manuel",Aquarena Springs Dr/Charles Austin St
180000062345,2018-09-29T21:42:50Z,Disturbance - Phys/Fight,Arrest,"Williams, Jack",1350 N LBJ Dr
180000062361,2018-09-29T22:50:56Z,Accident - Minor,Report,"Wisener, Andrew",2745 Hunter Rd
180000062367,2018-09-29T23:42:07Z,Disturbance - Noise,Verbal Warning,"McGee, Miranda",1150 E River Ridge Pkwy
180000062368,2018-09-29T23:45:05Z,Suicidal Person,Report,"Murphy, Logan",1415 Craddock Ave
180000062369,2018-09-29T23:46:08Z,Suspicious Vehicle,Report,"Gonzales, Gavin",2401 S IH 35
180000062377,2018-09-30T00:03:35Z,Accident - Unknown,Blue Form Issue,"McGee, Miranda",N Edward Gary St/University Dr
180000062380,2018-09-30T00:12:53Z,Disturbance - Noise,Verbal Warning,"Pierce, Basil",301 Telluride St
180000062382,2018-09-30T00:16:20Z,Disturbance - Noise,Verbal Warning,"Williams, Jack",650 River Rd
180000062398,2018-09-30T01:05:31Z,Accident - Major/Injury,Report,"Bennett, Caitlyn",Hwy 123/Rattler Rd
180000062407,2018-09-30T01:52:01Z,Vehicle Theft,Arrest,"Murphy, Logan",512 Craddock Ave
180000062411,2018-09-30T01:58:52Z,Welfare Concern,Arrest,"McGee, Miranda",Market Blvd/W Access Rd
180000062414,2018-09-30T02:04:29Z,Assault,Arrest,"Williams, Jack",1015 Hwy 80
180000062424,2018-09-30T02:29:49Z,Accident - Unknown,Blue Form Issue,"Alvarado, Manuel",1900 Aquarena Springs Dr
180000062430,2018-09-30T02:55:17Z,Accident - Minor,Report,"Cope, John",143 S LBJ Dr
180000062434,2018-09-30T03:05:53Z,Welfare Concern,Citation Issued,"Alvarado, Manuel",1103 Hwy 80
180000062435,2018-09-30T03:25:29Z,Vehicle Theft,Report,"Williams, Jack",801 River Rd
180000062448,2018-09-30T04:15:41Z,Disturbance - Phys/Fight,Arrest,"Alvarado, Manuel",114 Ladybird Ln
180000062449,2018-09-30T04:22:46Z,Assault,Multiple Arrest,"Rose, Renaldo",2600 Hwy 21
180000062464,2018-09-30T07:41:48Z,Criminal Mischief,Refer To COPR,"Arredondo, Danny",2805 Hunter Rd
180000062479,2018-09-30T10:32:31Z,Trespassing/Unwanted,Arrest,"Cope, John",400 Linda Dr
180000062506,2018-09-30T13:59:54Z,Trespassing/Unwanted,Arrest,"Dehkordi, John",1701 Mill St
180000062520,2018-09-30T15:36:06Z,Theft,Citation Issued,"Dehkordi, John",1015 Hwy 80
180000062521,2018-09-30T15:41:05Z,Mental Health Invest,Ref oth Agncy,"Verver, Elias",1301 Wonder World Dr
180000062522,2018-09-30T15:43:38Z,Accident - Major/Injury,Report,"Sembera, Jeremy",1005 Hwy 80
180000062526,2018-09-30T16:18:17Z,Burglary - Vehicle,Report,"Blackwood, Kevin",2917 Hunter Rd
180000062529,2018-09-30T17:09:47Z,Welfare Concern,Verbal Warning,"Duckworth, Daniel",930 N IH 35
180000062531,2018-09-30T17:29:39Z,Theft,Citation Issued,"Cope, John",1015 Hwy 80
180000062551,2018-09-30T19:44:57Z,Assault,Detention Juv,"Verver, Elias",2250 Clovis Barker Rd
180000062580,2018-09-30T22:28:23Z,Fraud,Report,"Murphy, Logan",802 S Guadalupe St
180000062596,2018-10-01T00:39:52Z,Disturbance - Noise,Verbal Warning,"Pierce, Basil",1975 Aquarena Springs Dr
180000062602,2018-10-01T01:34:07Z,Disturbance - Phys/Fight,Arrest,"Alvarado, Manuel",139 E Hopkins St
180000062604,2018-10-01T01:45:10Z,Disturbance - Noise,Verbal Warning,"Williams, Jack",650 River Rd
180000062608,2018-10-01T02:21:38Z,Accident - Minor,Blue Form Issue,"Pierce, Basil",111 E Hopkins St
180000062610,2018-10-01T03:20:02Z,Burglary - Habitation,Report,"Pierce, Basil",402 N Fredericksburg St
180000062613,2018-10-01T04:45:17Z,Investigation,Multiple Arrest,"Murphy, Logan",451 Barnes Dr
180000062655,2018-10-01T08:47:25Z,Criminal Mischief,Report,"Anderson, Dillan",1106 N LBJ Dr
180000062656,2018-10-01T09:09:46Z,Suspicious Circumstances,Arrest,"Crook, Daniel",220 Herndon St
180000062661,2018-10-01T09:36:06Z,Burglary - Vehicle,Refer To COPR,,1415 Craddock Ave
180000062666,2018-10-01T10:27:20Z,Burglary - Vehicle,Report,"Elrod, Candace",1415 Craddock Ave
180000062676,2018-10-01T11:54:41Z,Harassment,Refer To COPR,"Crook, Daniel",121 Kingwood St
180000062683,2018-10-01T12:37:24Z,Civil Matter,Report,"Elrod, Candace",2300 S IH 35
180000062685,2018-10-01T12:42:13Z,Criminal Mischief,Refer To COPR,,2300 S IH 35
180000062694,2018-10-01T13:35:02Z,Theft,Report,"Gibson, Kathryn",3939 S IH 35
180000062695,2018-10-01T13:39:29Z,Disturbance - Phys/Fight,Report,"Anderson, Dillan",1354 Thorpe Ln
180000062702,2018-10-01T14:17:28Z,Accident - Minor,Blue Form Issue,"Anderson, Dillan",110 E MLK Dr
180000062711,2018-10-01T15:45:44Z,Accident - Minor,Blue Form Issue,"Crook, Daniel",Wonder World Dr/W Access Rd
180000062762,2018-10-01T20:27:12Z,Disturbance - Verbal,Arrest,"Melendrez, Jacinto",1800 Post Rd
180000062775,2018-10-01T22:07:53Z,Theft,Report,"Sarver, Stephen",1011 Wonder World Dr
180000062790,2018-10-01T23:00:59Z,Accident - Unknown,Blue Form Issue,"Melendrez, Jacinto",N C M Allen Pkwy/University Dr
180000062801,2018-10-01T23:51:21Z,Burglary - Vehicle,Report,"Cormier, Claudia",1640 Aquarena Springs Dr
180000062802,2018-10-01T23:52:35Z,Robbery - Agg,Report,"Sarver, Stephen",415 Candlelight Ln
180000062811,2018-10-02T00:21:33Z,Mental Health Invest,Report,"Melendrez, Jacinto",1301 Wonder World Dr
180000062814,2018-10-02T00:26:50Z,Disturbance - Noise,Verbal Warning,"Allen, Ashley",400 Linda Dr
180000062816,2018-10-02T00:31:34Z,Disturbance - Noise,Verbal Warning,"Germer, Christopher",1701 Mill St
180000062827,2018-10-02T01:27:52Z,Sexual Assault,Report,"Germer, Christopher",1600 Blk Post Rd
180000062831,2018-10-02T01:59:55Z,Suspicious Vehicle,Arrest,"Melendrez, Jacinto",900 Barnes Dr
180000062832,2018-10-02T02:35:01Z,Disturbance - Phys/Fight,Arrest,"Allen, Ashley",800 N LBJ Dr
180000062833,2018-10-02T02:37:50Z,Wanted Person,Arrest,"Putnam, Justin",2300 S IH 35
180000062836,2018-10-02T02:42:47Z,Disturbance - Phys/Fight,Report,"Melendrez, Jacinto",1021 Chestnut St
180000062840,2018-10-02T02:54:30Z,Disturbance - Noise,Verbal Warning,"Dehkordi, John",1415 Craddock Ave
180000062858,2018-10-02T07:25:58Z,Burglary - Vehicle,Report,"Scott, Charles",1611 N IH 35
180000062900,2018-10-02T09:00:03Z,Attempt to Locate,Verbal Warning,"Anderson, Dillan",210 SB
180000062916,2018-10-02T09:41:21Z,Trespassing/Unwanted,Arrest,"Marroquin, Christopher",401 N Fredericksburg St
180000062923,2018-10-02T10:21:03Z,Burglary - Vehicle,Report,"Crook, Daniel",1430 Old Ranch Road 12
180000062925,2018-10-02T10:43:52Z,Burglary - Vehicle,Refer To COPR,"Elrod, Candace",2300 S IH 35
180000062939,2018-10-02T12:20:26Z,Accident - Minor,Blue Form Issue,"Anderson, Dillan",1646 Aquarena Springs Dr
180000062941,2018-10-02T12:29:56Z,Theft,Report,"Scott, Charles",1900 Aquarena Springs Dr
180000062976,2018-10-02T14:59:36Z,Investigation,Detention Juv,"Nevarez, Phillip",1301 Hwy 123
180000062988,2018-10-02T15:51:51Z,Suspicious Circumstances,Report,"Anderson, Dillan",933 Hwy 80
180000062998,2018-10-02T16:22:26Z,Accident - Hit and Run,Blue Form Issue,"Allen, Ashley",810 Aquarena Springs Dr
180000063032,2018-10-02T18:09:33Z,Missing Person,Report,"Seals, Bradley",2601 Rattler Rd
180000063036,2018-10-02T18:43:46Z,Accident - Minor,Blue Form Issue,"Allen, Ashley",300blk W Hopkins St
180000063054,2018-10-02T20:00:54Z,Public Assist,Arrest,"Dehkordi, John",201 Armstrong St
180000063056,2018-10-02T20:31:56Z,Accident - Minor,Report,"Germer, Christopher",Jackson Ln/Thorpe Ln
180000063059,2018-10-02T20:44:46Z,Disturbance - Noise,Verbal Warning,"Mendoza, Celedonio",1850 Aquarena Springs Dr
180000063064,2018-10-02T21:13:55Z,Mental Health Invest,Report,"Sarver, Stephen",1301 Wonder World Dr
180000063067,2018-10-02T21:22:18Z,Threat,Ref oth Agncy,,
180000063085,2018-10-02T22:18:10Z,Assist Outside Agency,Report,"Melendrez, Jacinto",Craddock Ave/Old Ranch Road 12
180000063086,2018-10-02T22:31:42Z,Disturbance - Noise,Verbal Warning,"Dehkordi, John",1150 E River Ridge Pkwy
180000063087,2018-10-02T22:34:18Z,Suspicious Person,Arrest,"Cope, John",927 Hwy 80
180000063091,2018-10-02T23:35:22Z,Viol City Ordinance,Verbal Warning,"Poorboy, Duwayne",504 Bliss Ln
180000063098,2018-10-03T00:01:49Z,Investigation,Citation Issued,"Cope, John",138 N LBJ Dr
180000063104,2018-10-03T00:10:27Z,Suspicious Vehicle,Citation Issued,"Royal, GeCorrie",Sycamore St/Roberts St
180000063119,2018-10-03T01:27:35Z,Assault,Citation Issued,"Germer, Christopher",107 E Hopkins St
180000063123,2018-10-03T01:56:24Z,Disturbance - Phys/Fight,Citation Issued,"Germer, Christopher",150 S LBJ Dr
180000063124,2018-10-03T02:08:51Z,Disturbance - Phys/Fight,Report,"Melendrez, Jacinto",100 W Hopkins St
180000063128,2018-10-03T02:46:12Z,Accident - Minor,Report,"Royal, GeCorrie",206 SB
180000063136,2018-10-03T04:19:06Z,Accident - Unknown,Report,"Germer, Christopher",121 N IH 35
180000063137,2018-10-03T04:29:12Z,Trespassing/Unwanted,Arrest,"Germer, Christopher",108 N IH 35
180000063139,2018-10-03T05:32:18Z,Accident - Minor,Report,"Sarver, Stephen",4400blk Hwy 123
180000063151,2018-10-03T07:35:34Z,Criminal Mischief,Report,"Ellingson, Brian",1850 Aquarena Springs Dr
180000063175,2018-10-03T08:57:47Z,Accident - Minor,Report,"Hom, Patricia",N Bishop St/W Hopkins St
180000063181,2018-10-03T09:25:44Z,Theft,Report,"Slaughter, Dustin",2207 S IH 35
180000063190,2018-10-03T10:29:01Z,Burglary - Vehicle,Report,"Ellingson, Brian",1647 Post Rd
180000063191,2018-10-03T10:31:02Z,,Ref oth Agncy,,5065 SW SECTOR - AT&T MOBILITYMOBILITY
180000063193,2018-10-03T10:40:49Z,Vehicle Theft,Report,"Sembera, Jeremy",11 Tanglewood Trl
180000063202,2018-10-03T11:43:55Z,Accident - Major/Injury,Report,"Sembera, Jeremy",Clarewood Dr/Hwy 80
180000063203,2018-10-03T11:47:22Z,Criminal Mischief,Refer To COPR,"Arredondo, Danny",2300 S IH 35
180000063211,2018-10-03T12:10:48Z,Assault,Report,"Tankersley, Chris",2300 S IH 35
180000063224,2018-10-03T13:24:15Z,Theft,Report,"Slaughter, Dustin",2211 S IH 35
180000063226,2018-10-03T13:33:42Z,Vehicle Theft,Report,"Sembera, Jeremy",1701 River Rd
180000063230,2018-10-03T13:41:41Z,Theft,Report,"Arredondo, Danny",700 Barnes Dr
180000063233,2018-10-03T13:50:14Z,Theft,Report,"Beller, Paul",3939 S IH 35
180000063236,2018-10-03T13:58:55Z,Accident - Minor,Blue Form Issue,,N Guadalupe St/W Hopkins St
180000063238,2018-10-03T14:05:17Z,Assault,Ref oth Agncy,,1525 Aquarena Springs Dr
180000063241,2018-10-03T14:16:54Z,Investigation,Arrest,"Stapp, Cole",E Access Rd/Black Pipe
180000063242,2018-10-03T14:25:24Z,Accident - Minor,Report,"Harrison, Todd",105 Wonder World Dr
180000063251,2018-10-03T15:05:56Z,Theft,Citation Issued,"Slaughter, Dustin",1350 Leah Ave
180000063265,2018-10-03T16:01:18Z,Viol City Ordinance,Citation Issued,"Raven, Scott",555 Cheatham St
180000063277,2018-10-03T16:45:55Z,Marijuana,Report,"Osborne, Joseph",1975 Aquarena Springs Dr
180000063279,2018-10-03T16:48:38Z,Sexual Assault - Child,Report,"Tureaud, Benjamin",1800 Blk Post Rd
180000063282,2018-10-03T16:55:25Z,Accident - Major/Injury,Report,"Tureaud, Benjamin",W Hutchison St/Moore St
180000063291,2018-10-03T17:25:44Z,Accident - Major/Injury,Report,"Tureaud, Benjamin",800blk S Guadalupe St
180000063295,2018-10-03T17:33:13Z,Theft,Citation Issued,"Duckworth, Daniel",1015 Hwy 80
180000063303,2018-10-03T18:16:19Z,Accident - Unknown,Report,"Murphy, Logan",209 NB
180000063307,2018-10-03T18:37:40Z,Theft,Citation Issued,"Tureaud, Benjamin",1015 Hwy 80
180000063308,2018-10-03T18:41:16Z,Accident - Minor,Blue Form Issue,"Bennett, Caitlyn",1035 Hwy 123
180000063310,2018-10-03T19:09:18Z,Accident - Hit and Run,Blue Form Issue,"Blackwood, Kevin",205 Craddock Ave
180000063314,2018-10-03T19:24:24Z,Accident - Minor,Report,"Tureaud, Benjamin",Aquarena Springs Dr/Thorpe Ln
180000063331,2018-10-03T20:29:08Z,Accident - Hit and Run,Blue Form Issue,"Duckworth, Daniel",110 Laredo St
180000063352,2018-10-03T22:32:57Z,Accident - Hit and Run,Report,"Williams, Jack",1646 Aquarena Springs Dr
180000063353,2018-10-03T22:55:38Z,Disturbance - Noise,Verbal Warning,"Osborne, Joseph",3612 Cinkapin Dr
180000063357,2018-10-04T00:13:45Z,Driving While Intoxicated,Arrest,"Alvarado, Manuel",419 Linda Dr
180000063370,2018-10-04T01:40:36Z,Investigation,Arrest,"Alvarado, Manuel",123 N Edward Gary St
180000063392,2018-10-04T06:53:25Z,Assault,Report,"Daenzer, Matthew",503 Uhland Rd
180000063396,2018-10-04T07:32:09Z,Accident - Unknown,Blue Form Issue,"McNiff, Katie J",601 S C M Allen Pkwy
180000063402,2018-10-04T08:47:36Z,Burglary - Vehicle,Refer To COPR,"Arredondo, Danny",2300 S IH 35
180000063406,2018-10-04T09:12:42Z,Accident - Minor,Blue Form Issue,"Daenzer, Matthew",E Sessom Dr/Aquarena Springs Dr
180000063413,2018-10-04T09:51:07Z,Barking Dog,Ref oth Agncy,,811 Bracewood Cir
180000063421,2018-10-04T10:30:18Z,Investigation,Citation Issued,"Grice, Rusty",1751 Valencia Way
180000063428,2018-10-04T11:00:19Z,Accident - Major/Injury,Report,"Ellingson, Brian",E Hopkins St/N Edward Gary St
180000063442,2018-10-04T12:44:03Z,Threat,Report,"Dehkordi, John",500 Parker Dr
180000063448,2018-10-04T13:24:16Z,Runaway - Recover,Detention Juv,"Tureaud, Benjamin",801 River Rd
180000063453,2018-10-04T13:46:50Z,Welfare Concern,Arrest,"Dehkordi, John",102 N LBJ Dr
180000063459,2018-10-04T14:14:33Z,Investigation,Citation Issued,"Grice, Rusty",E Access Rd/Black Pipe
